k	fr	to	eid	tau	t0	t1	kind
230	n53^13	n48^14	e62r	1	13	14	real
231	n53^14	n48^15	e62r	1	14	15	real
232	n53^15	n48^16	e62r	1	15	16	real
233	n53^16	n48^17	e62r	1	16	17	real
234	n53^17	n48^18	e62r	1	17	18	real
235	n53^18	n48^19	e62r	1	18	19	real
236	n53^19	n48^20	e62r	1	19	20	real
237	n53^20	n48^21	e62r	1	20	21	real
238	n53^21	n48^22	e62r	1	21	22	real
239	n53^22	n48^23	e62r	1	22	23	real
240	n53^23	n48^24	e62r	1	23	24	real
241	n53^24	n48^25	e62r	1	24	25	real
242	n53^25	n48^26	e62r	1	25	26	real
243	n53^26	n48^27	e62r	1	26	27	real
244	n53^27	n48^28	e62r	1	27	28	real
245	n53^28	n48^29	e62r	1	28	29	real
246	n53^29	n48^30	e62r	1	29	30	real
247	n53^30	n48^31	e62r	1	30	31	real
248	n53^31	n48^32	e62r	1	31	32	real
249	n53^32	n48^33	e62r	1	32	33	real
250	n53^33	n48^34	e62r	1	33	34	real
251	n53^34	n48^35	e62r	1	34	35	real
252	n53^35	n48^36	e62r	1	35	36	real
253	n53^36	n48^37	e62r	1	36	37	real
254	n53^37	n48^38	e62r	1	37	38	real
255	n53^38	n48^39	e62r	1	38	39	real
256	n53^39	n48^40	e62r	1	39	40	real
257	n53^40	n48^41	e62r	1	40	41	real
258	n25^0	n28^1	e31r	1	0	1	real
259	n25^1	n28^2	e31r	1	1	2	real
260	n25^2	n28^3	e31r	1	2	3	real
261	n25^3	n28^4	e31r	1	3	4	real
262	n25^4	n28^5	e31r	1	4	5	real
263	n25^5	n28^6	e31r	1	5	6	real
264	n25^6	n28^7	e31r	1	6	7	real
265	n25^7	n28^8	e31r	1	7	8	real
266	n25^8	n28^9	e31r	1	8	9	real
267	n25^9	n28^10	e31r	1	9	10	real
268	n25^10	n28^11	e31r	1	10	11	real
269	n25^11	n28^12	e31r	1	11	12	real
270	n25^12	n28^13	e31r	1	12	13	real
271	n25^13	n28^14	e31r	1	13	14	real
272	n25^14	n28^15	e31r	1	14	15	real
273	n25^15	n28^16	e31r	1	15	16	real
274	n25^16	n28^17	e31r	1	16	17	real
275	n25^17	n28^18	e31r	1	17	18	real
276	n25^18	n28^19	e31r	1	18	19	real
277	n25^19	n28^20	e31r	1	19	20	real
278	n25^20	n28^21	e31r	1	20	21	real
279	n25^21	n28^22	e31r	1	21	22	real
280	n25^22	n28^23	e31r	1	22	23	real
281	n25^23	n28^24	e31r	1	23	24	real
282	n25^24	n28^25	e31r	1	24	25	real
283	n25^25	n28^26	e31r	1	25	26	real
284	n25^26	n28^27	e31r	1	26	27	real
285	n25^27	n28^28	e31r	1	27	28	real
286	n25^28	n28^29	e31r	1	28	29	real
287	n25^29	n28^30	e31r	1	29	30	real
288	n25^30	n28^31	e31r	1	30	31	real
289	n25^31	n28^32	e31r	1	31	32	real
290	n25^32	n28^33	e31r	1	32	33	real
291	n25^33	n28^34	e31r	1	33	34	real
292	n25^34	n28^35	e31r	1	34	35	real
293	n25^35	n28^36	e31r	1	35	36	real
294	n25^36	n28^37	e31r	1	36	37	real
295	n25^37	n28^38	e31r	1	37	38	real
296	n25^38	n28^39	e31r	1	38	39	real
297	n25^39	n28^40	e31r	1	39	40	real
298	n25^40	n28^41	e31r	1	40	41	real
299	n25^41	n28^42	e31r	1	41	42	real
300	n25^42	n28^43	e31r	1	42	43	real
301	n25^43	n28^44	e31r	1	43	44	real
302	n25^44	n28^45	e31r	1	44	45	real
303	n25^45	n28^46	e31r	1	45	46	real
304	n25^46	n28^47	e31r	1	46	47	real
305	n25^47	n28^48	e31r	1	47	48	real
306	n32^0	n30^1	e38r	1	0	1	real
307	n32^1	n30^2	e38r	1	1	2	real
308	n32^2	n30^3	e38r	1	2	3	real
309	n32^3	n30^4	e38r	1	3	4	real
310	n32^4	n30^5	e38r	1	4	5	real
311	n32^5	n30^6	e38r	1	5	6	real
312	n32^6	n30^7	e38r	1	6	7	real
313	n32^7	n30^8	e38r	1	7	8	real
314	n32^8	n30^9	e38r	1	8	9	real
315	n32^9	n30^10	e38r	1	9	10	real
316	n32^10	n30^11	e38r	1	10	11	real
317	n32^11	n30^12	e38r	1	11	12	real
318	n32^12	n30^13	e38r	1	12	13	real
319	n32^13	n30^14	e38r	1	13	14	real
320	n32^14	n30^15	e38r	1	14	15	real
321	n32^15	n30^16	e38r	1	15	16	real
322	n32^16	n30^17	e38r	1	16	17	real
323	n32^17	n30^18	e38r	1	17	18	real
324	n32^18	n30^19	e38r	1	18	19	real
325	n32^19	n30^20	e38r	1	19	20	real
326	n32^20	n30^21	e38r	1	20	21	real
327	n32^21	n30^22	e38r	1	21	22	real
328	n32^22	n30^23	e38r	1	22	23	real
329	n32^23	n30^24	e38r	1	23	24	real
330	n32^24	n30^25	e38r	1	24	25	real
331	n32^25	n30^26	e38r	1	25	26	real
332	n32^26	n30^27	e38r	1	26	27	real
333	n32^27	n30^28	e38r	1	27	28	real
334	n32^28	n30^29	e38r	1	28	29	real
335	n32^29	n30^30	e38r	1	29	30	real
336	n32^30	n30^31	e38r	1	30	31	real
337	n32^31	n30^32	e38r	1	31	32	real
338	n32^32	n30^33	e38r	1	32	33	real
339	n32^33	n30^34	e38r	1	33	34	real
340	n32^34	n30^35	e38r	1	34	35	real
341	n32^35	n30^36	e38r	1	35	36	real
342	n32^36	n30^37	e38r	1	36	37	real
343	n32^37	n30^38	e38r	1	37	38	real
344	n32^38	n30^39	e38r	1	38	39	real
345	n32^39	n30^40	e38r	1	39	40	real
346	n32^40	n30^41	e38r	1	40	41	real
347	n32^41	n30^42	e38r	1	41	42	real
348	n32^42	n30^43	e38r	1	42	43	real
349	n32^43	n30^44	e38r	1	43	44	real
350	n32^44	n30^45	e38r	1	44	45	real
351	n37^0	n32^1	e44r	1	0	1	real
352	n37^1	n32^2	e44r	1	1	2	real
353	n37^2	n32^3	e44r	1	2	3	real
354	n37^3	n32^4	e44r	1	3	4	real
355	n37^4	n32^5	e44r	1	4	5	real
356	n37^5	n32^6	e44r	1	5	6	real
357	n37^6	n32^7	e44r	1	6	7	real
358	n37^7	n32^8	e44r	1	7	8	real
359	n37^8	n32^9	e44r	1	8	9	real
360	n37^9	n32^10	e44r	1	9	10	real
361	n37^10	n32^11	e44r	1	10	11	real
362	n37^11	n32^12	e44r	1	11	12	real
363	n37^12	n32^13	e44r	1	12	13	real
364	n37^13	n32^14	e44r	1	13	14	real
365	n37^14	n32^15	e44r	1	14	15	real
366	n37^15	n32^16	e44r	1	15	16	real
367	n37^16	n32^17	e44r	1	16	17	real
368	n37^17	n32^18	e44r	1	17	18	real
369	n37^18	n32^19	e44r	1	18	19	real
370	n37^19	n32^20	e44r	1	19	20	real
371	n37^20	n32^21	e44r	1	20	21	real
372	n37^21	n32^22	e44r	1	21	22	real
373	n37^22	n32^23	e44r	1	22	23	real
374	n37^23	n32^24	e44r	1	23	24	real
375	n37^24	n32^25	e44r	1	24	25	real
376	n37^25	n32^26	e44r	1	25	26	real
377	n37^26	n32^27	e44r	1	26	27	real
378	n37^27	n32^28	e44r	1	27	28	real
379	n37^28	n32^29	e44r	1	28	29	real
380	n37^29	n32^30	e44r	1	29	30	real
381	n37^30	n32^31	e44r	1	30	31	real
382	n37^31	n32^32	e44r	1	31	32	real
383	n37^32	n32^33	e44r	1	32	33	real
384	n37^33	n32^34	e44r	1	33	34	real
385	n37^34	n32^35	e44r	1	34	35	real
386	n37^35	n32^36	e44r	1	35	36	real
387	n37^36	n32^37	e44r	1	36	37	real
388	n37^37	n32^38	e44r	1	37	38	real
389	n37^38	n32^39	e44r	1	38	39	real
390	n37^39	n32^40	e44r	1	39	40	real
391	n37^40	n32^41	e44r	1	40	41	real
392	n37^41	n32^42	e44r	1	41	42	real
393	n37^42	n32^43	e44r	1	42	43	real
394	n37^43	n32^44	e44r	1	43	44	real
395	n61^0	n61^1	w_n61	1	0	1	wait
396	n61^1	n61^2	w_n61	1	1	2	wait
397	n61^2	n61^3	w_n61	1	2	3	wait
398	n61^3	n61^4	w_n61	1	3	4	wait
399	n61^4	n61^5	w_n61	1	4	5	wait
400	n61^5	n61^6	w_n61	1	5	6	wait
401	n61^6	n61^7	w_n61	1	6	7	wait
402	n61^7	n61^8	w_n61	1	7	8	wait
403	n61^8	n61^9	w_n61	1	8	9	wait
404	n61^9	n61^10	w_n61	1	9	10	wait
405	n61^10	n61^11	w_n61	1	10	11	wait
406	n61^11	n61^12	w_n61	1	11	12	wait
407	n61^12	n61^13	w_n61	1	12	13	wait
408	n61^13	n61^14	w_n61	1	13	14	wait
409	n61^14	n61^15	w_n61	1	14	15	wait
410	n61^15	n61^16	w_n61	1	15	16	wait
411	n61^16	n61^17	w_n61	1	16	17	wait
412	n61^17	n61^18	w_n61	1	17	18	wait
413	n61^18	n61^19	w_n61	1	18	19	wait
414	n61^19	n61^20	w_n61	1	19	20	wait
415	n61^20	n61^21	w_n61	1	20	21	wait
416	n61^21	n61^22	w_n61	1	21	22	wait
417	n61^22	n61^23	w_n61	1	22	23	wait
418	n61^23	n61^24	w_n61	1	23	24	wait
419	n61^24	n61^25	w_n61	1	24	25	wait
420	n61^25	n61^26	w_n61	1	25	26	wait
421	n61^26	n61^27	w_n61	1	26	27	wait
422	n61^27	n61^28	w_n61	1	27	28	wait
423	n61^28	n61^29	w_n61	1	28	29	wait
424	n61^29	n61^30	w_n61	1	29	30	wait
425	n61^30	n61^31	w_n61	1	30	31	wait
426	n61^31	n61^32	w_n61	1	31	32	wait
427	n61^32	n61^33	w_n61	1	32	33	wait
428	n61^33	n61^34	w_n61	1	33	34	wait
429	n61^34	n61^35	w_n61	1	34	35	wait
430	n61^35	n61^36	w_n61	1	35	36	wait
431	n61^36	n61^37	w_n61	1	36	37	wait
432	n61^37	n61^38	w_n61	1	37	38	wait
433	n61^38	n61^39	w_n61	1	38	39	wait
434	n61^39	n61^40	w_n61	1	39	40	wait
435	n61^40	n61^41	w_n61	1	40	41	wait
436	n61^41	n61^42	w_n61	1	41	42	wait
437	n61^42	n61^43	w_n61	1	42	43	wait
438	n61^43	n61^44	w_n61	1	43	44	wait
439	n61^44	n61^45	w_n61	1	44	45	wait
440	n61^45	n61^46	w_n61	1	45	46	wait
441	n61^46	n61^47	w_n61	1	46	47	wait
442	n61^47	n61^48	w_n61	1	47	48	wait
443	n53^0	n53^1	w_n53	1	0	1	wait
444	n53^1	n53^2	w_n53	1	1	2	wait
445	n53^2	n53^3	w_n53	1	2	3	wait
446	n53^3	n53^4	w_n53	1	3	4	wait
447	n53^4	n53^5	w_n53	1	4	5	wait
448	n53^5	n53^6	w_n53	1	5	6	wait
449	n53^6	n53^7	w_n53	1	6	7	wait
450	n53^7	n53^8	w_n53	1	7	8	wait
451	n53^8	n53^9	w_n53	1	8	9	wait
452	n53^9	n53^10	w_n53	1	9	10	wait
453	n53^10	n53^11	w_n53	1	10	11	wait
454	n53^11	n53^12	w_n53	1	11	12	wait
455	n53^12	n53^13	w_n53	1	12	13	wait
456	n53^13	n53^14	w_n53	1	13	14	wait
457	n53^14	n53^15	w_n53	1	14	15	wait
458	n53^15	n53^16	w_n53	1	15	16	wait
459	n53^16	n53^17	w_n53	1	16	17	wait
460	n53^17	n53^18	w_n53	1	17	18	wait
461	n53^18	n53^19	w_n53	1	18	19	wait
462	n53^19	n53^20	w_n53	1	19	20	wait
463	n53^20	n53^21	w_n53	1	20	21	wait
464	n53^21	n53^22	w_n53	1	21	22	wait
465	n53^22	n53^23	w_n53	1	22	23	wait
466	n53^23	n53^24	w_n53	1	23	24	wait
467	n53^24	n53^25	w_n53	1	24	25	wait
468	n53^25	n53^26	w_n53	1	25	26	wait
469	n53^26	n53^27	w_n53	1	26	27	wait
470	n53^27	n53^28	w_n53	1	27	28	wait
471	n53^28	n53^29	w_n53	1	28	29	wait
472	n53^29	n53^30	w_n53	1	29	30	wait
473	n53^30	n53^31	w_n53	1	30	31	wait
474	n53^31	n53^32	w_n53	1	31	32	wait
475	n53^32	n53^33	w_n53	1	32	33	wait
476	n53^33	n53^34	w_n53	1	33	34	wait
477	n53^34	n53^35	w_n53	1	34	35	wait
478	n53^35	n53^36	w_n53	1	35	36	wait
479	n53^36	n53^37	w_n53	1	36	37	wait
480	n53^37	n53^38	w_n53	1	37	38	wait
481	n53^38	n53^39	w_n53	1	38	39	wait
482	n53^39	n53^40	w_n53	1	39	40	wait
483	n53^40	n53^41	w_n53	1	40	41	wait
484	n53^41	n53^42	w_n53	1	41	42	wait
485	n53^42	n53^43	w_n53	1	42	43	wait
486	n53^43	n53^44	w_n53	1	43	44	wait
487	n53^44	n53^45	w_n53	1	44	45	wait
488	n53^45	n53^46	w_n53	1	45	46	wait
489	n53^46	n53^47	w_n53	1	46	47	wait
490	n53^47	n53^48	w_n53	1	47	48	wait
491	n48^0	n48^1	w_n48	1	0	1	wait
492	n48^1	n48^2	w_n48	1	1	2	wait
493	n48^2	n48^3	w_n48	1	2	3	wait
494	n48^3	n48^4	w_n48	1	3	4	wait
495	n48^4	n48^5	w_n48	1	4	5	wait
496	n48^5	n48^6	w_n48	1	5	6	wait
497	n48^6	n48^7	w_n48	1	6	7	wait
498	n48^7	n48^8	w_n48	1	7	8	wait
499	n48^8	n48^9	w_n48	1	8	9	wait
500	n48^9	n48^10	w_n48	1	9	10	wait
501	n48^10	n48^11	w_n48	1	10	11	wait
502	n48^11	n48^12	w_n48	1	11	12	wait
503	n48^12	n48^13	w_n48	1	12	13	wait
504	n48^13	n48^14	w_n48	1	13	14	wait
505	n48^14	n48^15	w_n48	1	14	15	wait
506	n48^15	n48^16	w_n48	1	15	16	wait
507	n48^16	n48^17	w_n48	1	16	17	wait
508	n48^17	n48^18	w_n48	1	17	18	wait
509	n48^18	n48^19	w_n48	1	18	19	wait
510	n48^19	n48^20	w_n48	1	19	20	wait
511	n48^20	n48^21	w_n48	1	20	21	wait
512	n48^21	n48^22	w_n48	1	21	22	wait
513	n48^22	n48^23	w_n48	1	22	23	wait
514	n48^23	n48^24	w_n48	1	23	24	wait
515	n48^24	n48^25	w_n48	1	24	25	wait
516	n48^25	n48^26	w_n48	1	25	26	wait
517	n48^26	n48^27	w_n48	1	26	27	wait
518	n48^27	n48^28	w_n48	1	27	28	wait
519	n48^28	n48^29	w_n48	1	28	29	wait
520	n48^29	n48^30	w_n48	1	29	30	wait
521	n48^30	n48^31	w_n48	1	30	31	wait
522	n48^31	n48^32	w_n48	1	31	32	wait
523	n48^32	n48^33	w_n48	1	32	33	wait
524	n48^33	n48^34	w_n48	1	33	34	wait
525	n48^34	n48^35	w_n48	1	34	35	wait
526	n48^35	n48^36	w_n48	1	35	36	wait
527	n48^36	n48^37	w_n48	1	36	37	wait
528	n48^37	n48^38	w_n48	1	37	38	wait
529	n48^38	n48^39	w_n48	1	38	39	wait
530	n48^39	n48^40	w_n48	1	39	40	wait
531	n48^40	n48^41	w_n48	1	40	41	wait
532	n48^41	n48^42	w_n48	1	41	42	wait
533	n48^42	n48^43	w_n48	1	42	43	wait
534	n48^43	n48^44	w_n48	1	43	44	wait
535	n48^44	n48^45	w_n48	1	44	45	wait
536	n48^45	n48^46	w_n48	1	45	46	wait
537	n48^46	n48^47	w_n48	1	46	47	wait
538	n48^47	n48^48	w_n48	1	47	48	wait
539	n44^0	n44^1	w_n44	1	0	1	wait
540	n44^1	n44^2	w_n44	1	1	2	wait
541	n44^2	n44^3	w_n44	1	2	3	wait
542	n44^3	n44^4	w_n44	1	3	4	wait
543	n44^4	n44^5	w_n44	1	4	5	wait
544	n44^5	n44^6	w_n44	1	5	6	wait
545	n44^6	n44^7	w_n44	1	6	7	wait
546	n44^7	n44^8	w_n44	1	7	8	wait
547	n44^8	n44^9	w_n44	1	8	9	wait
548	n44^9	n44^10	w_n44	1	9	10	wait
549	n44^10	n44^11	w_n44	1	10	11	wait
550	n44^11	n44^12	w_n44	1	11	12	wait
551	n44^12	n44^13	w_n44	1	12	13	wait
552	n44^13	n44^14	w_n44	1	13	14	wait
553	n44^14	n44^15	w_n44	1	14	15	wait
554	n44^15	n44^16	w_n44	1	15	16	wait
555	n44^16	n44^17	w_n44	1	16	17	wait
556	n44^17	n44^18	w_n44	1	17	18	wait
557	n44^18	n44^19	w_n44	1	18	19	wait
558	n44^19	n44^20	w_n44	1	19	20	wait
559	n44^20	n44^21	w_n44	1	20	21	wait
560	n44^21	n44^22	w_n44	1	21	22	wait
561	n44^22	n44^23	w_n44	1	22	23	wait
562	n44^23	n44^24	w_n44	1	23	24	wait
563	n44^24	n44^25	w_n44	1	24	25	wait
564	n44^25	n44^26	w_n44	1	25	26	wait
565	n44^26	n44^27	w_n44	1	26	27	wait
566	n44^27	n44^28	w_n44	1	27	28	wait
