k	fr	to	eid	tau	t0	t1	kind
55	n8^7	n6^8	e8	1	7	8	real
56	n8^8	n6^9	e8	1	8	9	real
57	n8^9	n6^10	e8	1	9	10	real
58	n8^10	n6^11	e8	1	10	11	real
59	n8^11	n6^12	e8	1	11	12	real
60	n8^12	n6^13	e8	1	12	13	real
61	n8^13	n6^14	e8	1	13	14	real
62	n8^14	n6^15	e8	1	14	15	real
63	n8^15	n6^16	e8	1	15	16	real
64	n8^16	n6^17	e8	1	16	17	real
65	n8^17	n6^18	e8	1	17	18	real
66	n8^18	n6^19	e8	1	18	19	real
67	n8^19	n6^20	e8	1	19	20	real
68	n8^20	n6^21	e8	1	20	21	real
69	n8^21	n6^22	e8	1	21	22	real
70	n8^22	n6^23	e8	1	22	23	real
71	n8^23	n6^24	e8	1	23	24	real
72	n8^24	n6^25	e8	1	24	25	real
73	n8^25	n6^26	e8	1	25	26	real
74	n8^26	n6^27	e8	1	26	27	real
75	n8^27	n6^28	e8	1	27	28	real
76	n8^28	n6^29	e8	1	28	29	real
77	n8^29	n6^30	e8	1	29	30	real
78	n8^30	n6^31	e8	1	30	31	real
79	n8^31	n6^32	e8	1	31	32	real
80	n8^32	n6^33	e8	1	32	33	real
81	n8^33	n6^34	e8	1	33	34	real
82	n8^34	n6^35	e8	1	34	35	real
83	n8^35	n6^36	e8	1	35	36	real
84	n8^36	n6^37	e8	1	36	37	real
85	n8^37	n6^38	e8	1	37	38	real
86	n8^38	n6^39	e8	1	38	39	real
87	n8^39	n6^40	e8	1	39	40	real
88	n8^40	n6^41	e8	1	40	41	real
89	n8^41	n6^42	e8	1	41	42	real
90	n8^42	n6^43	e8	1	42	43	real
91	n8^43	n6^44	e8	1	43	44	real
92	n8^44	n6^45	e8	1	44	45	real
93	n8^45	n6^46	e8	1	45	46	real
94	n22^0	n12^2	e19	2	0	2	real
95	n22^1	n12^3	e19	2	1	3	real
96	n22^2	n12^4	e19	2	2	4	real
97	n22^3	n12^5	e19	2	3	5	real
98	n22^4	n12^6	e19	2	4	6	real
99	n22^5	n12^7	e19	2	5	7	real
100	n22^6	n12^8	e19	2	6	8	real
101	n22^7	n12^9	e19	2	7	9	real
102	n22^8	n12^10	e19	2	8	10	real
103	n22^9	n12^11	e19	2	9	11	real
104	n22^10	n12^12	e19	2	10	12	real
105	n22^11	n12^13	e19	2	11	13	real
106	n22^12	n12^14	e19	2	12	14	real
107	n22^13	n12^15	e19	2	13	15	real
108	n22^14	n12^16	e19	2	14	16	real
109	n22^15	n12^17	e19	2	15	17	real
110	n22^16	n12^18	e19	2	16	18	real
111	n22^17	n12^19	e19	2	17	19	real
112	n22^18	n12^20	e19	2	18	20	real
113	n22^19	n12^21	e19	2	19	21	real
114	n22^20	n12^22	e19	2	20	22	real
115	n22^21	n12^23	e19	2	21	23	real
116	n22^22	n12^24	e19	2	22	24	real
117	n22^23	n12^25	e19	2	23	25	real
118	n22^24	n12^26	e19	2	24	26	real
119	n22^25	n12^27	e19	2	25	27	real
120	n22^26	n12^28	e19	2	26	28	real
121	n22^27	n12^29	e19	2	27	29	real
122	n22^28	n12^30	e19	2	28	30	real
123	n22^29	n12^31	e19	2	29	31	real
124	n22^30	n12^32	e19	2	30	32	real
125	n22^31	n12^33	e19	2	31	33	real
126	n22^32	n12^34	e19	2	32	34	real
127	n22^33	n12^35	e19	2	33	35	real
128	n22^34	n12^36	e19	2	34	36	real
129	n22^35	n12^37	e19	2	35	37	real
130	n22^36	n12^38	e19	2	36	38	real
131	n22^37	n12^39	e19	2	37	39	real
132	n22^38	n12^40	e19	2	38	40	real
133	n22^39	n12^41	e19	2	39	41	real
134	n22^40	n12^42	e19	2	40	42	real
135	n22^41	n12^43	e19	2	41	43	real
136	n22^42	n12^44	e19	2	42	44	real
137	n39^0	n35^1	e46	1	0	1	real
138	n39^1	n35^2	e46	1	1	2	real
139	n39^2	n35^3	e46	1	2	3	real
140	n39^3	n35^4	e46	1	3	4	real
141	n39^4	n35^5	e46	1	4	5	real
142	n39^5	n35^6	e46	1	5	6	real
143	n39^6	n35^7	e46	1	6	7	real
144	n39^7	n35^8	e46	1	7	8	real
145	n39^8	n35^9	e46	1	8	9	real
146	n39^9	n35^10	e46	1	9	10	real
147	n39^10	n35^11	e46	1	10	11	real
148	n39^11	n35^12	e46	1	11	12	real
149	n39^12	n35^13	e46	1	12	13	real
150	n39^13	n35^14	e46	1	13	14	real
151	n39^14	n35^15	e46	1	14	15	real
152	n39^15	n35^16	e46	1	15	16	real
153	n39^16	n35^17	e46	1	16	17	real
154	n39^17	n35^18	e46	1	17	18	real
155	n39^18	n35^19	e46	1	18	19	real
156	n39^19	n35^20	e46	1	19	20	real
157	n39^20	n35^21	e46	1	20	21	real
158	n39^21	n35^22	e46	1	21	22	real
159	n39^22	n35^23	e46	1	22	23	real
160	n39^23	n35^24	e46	1	23	24	real
161	n39^24	n35^25	e46	1	24	25	real
162	n39^25	n35^26	e46	1	25	26	real
163	n39^26	n35^27	e46	1	26	27	real
164	n39^27	n35^28	e46	1	27	28	real
165	n39^28	n35^29	e46	1	28	29	real
166	n39^29	n35^30	e46	1	29	30	real
167	n39^30	n35^31	e46	1	30	31	real
168	n39^31	n35^32	e46	1	31	32	real
169	n39^32	n35^33	e46	1	32	33	real
170	n39^33	n35^34	e46	1	33	34	real
171	n39^34	n35^35	e46	1	34	35	real
172	n39^35	n35^36	e46	1	35	36	real
173	n39^36	n35^37	e46	1	36	37	real
174	n39^37	n35^38	e46	1	37	38	real
175	n39^38	n35^39	e46	1	38	39	real
176	n6^0	n5^1	e7	1	0	1	real
177	n6^1	n5^2	e7	1	1	2	real
178	n6^2	n5^3	e7	1	2	3	real
179	n6^3	n5^4	e7	1	3	4	real
180	n6^4	n5^5	e7	1	4	5	real
181	n6^5	n5^6	e7	1	5	6	real
182	n6^6	n5^7	e7	1	6	7	real
183	n6^7	n5^8	e7	1	7	8	real
184	n6^8	n5^9	e7	1	8	9	real
185	n6^9	n5^10	e7	1	9	10	real
186	n6^10	n5^11	e7	1	10	11	real
187	n6^11	n5^12	e7	1	11	12	real
188	n6^12	n5^13	e7	1	12	13	real
189	n6^13	n5^14	e7	1	13	14	real
190	n6^14	n5^15	e7	1	14	15	real
191	n6^15	n5^16	e7	1	15	16	real
192	n6^16	n5^17	e7	1	16	17	real
193	n6^17	n5^18	e7	1	17	18	real
194	n6^18	n5^19	e7	1	18	19	real
195	n6^19	n5^20	e7	1	19	20	real
196	n6^20	n5^21	e7	1	20	21	real
197	n6^21	n5^22	e7	1	21	22	real
198	n6^22	n5^23	e7	1	22	23	real
199	n6^23	n5^24	e7	1	23	24	real
200	n6^24	n5^25	e7	1	24	25	real
201	n6^25	n5^26	e7	1	25	26	real
202	n6^26	n5^27	e7	1	26	27	real
203	n6^27	n5^28	e7	1	27	28	real
204	n6^28	n5^29	e7	1	28	29	real
205	n6^29	n5^30	e7	1	29	30	real
206	n6^30	n5^31	e7	1	30	31	real
207	n6^31	n5^32	e7	1	31	32	real
208	n6^32	n5^33	e7	1	32	33	real
209	n6^33	n5^34	e7	1	33	34	real
210	n6^34	n5^35	e7	1	34	35	real
211	n6^35	n5^36	e7	1	35	36	real
212	n6^36	n5^37	e7	1	36	37	real
213	n6^37	n5^38	e7	1	37	38	real
214	n6^38	n5^39	e7	1	38	39	real
215	n6^39	n5^40	e7	1	39	40	real
216	n6^40	n5^41	e7	1	40	41	real
217	n6^41	n5^42	e7	1	41	42	real
218	n6^42	n5^43	e7	1	42	43	real
219	n6^43	n5^44	e7	1	43	44	real
220	n6^44	n5^45	e7	1	44	45	real
221	n6^45	n5^46	e7	1	45	46	real
222	n6^46	n5^47	e7	1	46	47	real
223	n49^0	n43^1	e56r	1	0	1	real
224	n49^1	n43^2	e56r	1	1	2	real
225	n49^2	n43^3	e56r	1	2	3	real
226	n49^3	n43^4	e56r	1	3	4	real
227	n49^4	n43^5	e56r	1	4	5	real
228	n49^5	n43^6	e56r	1	5	6	real
229	n49^6	n43^7	e56r	1	6	7	real
230	n49^7	n43^8	e56r	1	7	8	real
231	n49^8	n43^9	e56r	1	8	9	real
232	n49^9	n43^10	e56r	1	9	10	real
233	n49^10	n43^11	e56r	1	10	11	real
234	n49^11	n43^12	e56r	1	11	12	real
235	n49^12	n43^13	e56r	1	12	13	real
236	n49^13	n43^14	e56r	1	13	14	real
237	n49^14	n43^15	e56r	1	14	15	real
238	n49^15	n43^16	e56r	1	15	16	real
239	n49^16	n43^17	e56r	1	16	17	real
240	n49^17	n43^18	e56r	1	17	18	real
241	n49^18	n43^19	e56r	1	18	19	real
242	n49^19	n43^20	e56r	1	19	20	real
243	n49^20	n43^21	e56r	1	20	21	real
244	n49^21	n43^22	e56r	1	21	22	real
245	n49^22	n43^23	e56r	1	22	23	real
246	n49^23	n43^24	e56r	1	23	24	real
247	n49^24	n43^25	e56r	1	24	25	real
248	n49^25	n43^26	e56r	1	25	26	real
249	n49^26	n43^27	e56r	1	26	27	real
250	n49^27	n43^28	e56r	1	27	28	real
251	n49^28	n43^29	e56r	1	28	29	real
252	n49^29	n43^30	e56r	1	29	30	real
253	n49^30	n43^31	e56r	1	30	31	real
254	n49^31	n43^32	e56r	1	31	32	real
255	n49^32	n43^33	e56r	1	32	33	real
256	n49^33	n43^34	e56r	1	33	34	real
257	n49^34	n43^35	e56r	1	34	35	real
258	n49^35	n43^36	e56r	1	35	36	real
259	n49^36	n43^37	e56r	1	36	37	real
260	n52^0	n49^1	e60r	1	0	1	real
261	n52^1	n49^2	e60r	1	1	2	real
262	n52^2	n49^3	e60r	1	2	3	real
263	n52^3	n49^4	e60r	1	3	4	real
264	n52^4	n49^5	e60r	1	4	5	real
265	n52^5	n49^6	e60r	1	5	6	real
266	n52^6	n49^7	e60r	1	6	7	real
267	n52^7	n49^8	e60r	1	7	8	real
268	n52^8	n49^9	e60r	1	8	9	real
269	n52^9	n49^10	e60r	1	9	10	real
270	n52^10	n49^11	e60r	1	10	11	real
271	n52^11	n49^12	e60r	1	11	12	real
272	n52^12	n49^13	e60r	1	12	13	real
273	n52^13	n49^14	e60r	1	13	14	real
274	n52^14	n49^15	e60r	1	14	15	real
275	n52^15	n49^16	e60r	1	15	16	real
276	n52^16	n49^17	e60r	1	16	17	real
277	n52^17	n49^18	e60r	1	17	18	real
278	n52^18	n49^19	e60r	1	18	19	real
279	n52^19	n49^20	e60r	1	19	20	real
280	n52^20	n49^21	e60r	1	20	21	real
281	n52^21	n49^22	e60r	1	21	22	real
282	n52^22	n49^23	e60r	1	22	23	real
283	n52^23	n49^24	e60r	1	23	24	real
284	n52^24	n49^25	e60r	1	24	25	real
285	n52^25	n49^26	e60r	1	25	26	real
286	n52^26	n49^27	e60r	1	26	27	real
287	n52^27	n49^28	e60r	1	27	28	real
288	n52^28	n49^29	e60r	1	28	29	real
289	n52^29	n49^30	e60r	1	29	30	real
290	n52^30	n49^31	e60r	1	30	31	real
291	n52^31	n49^32	e60r	1	31	32	real
292	n52^32	n49^33	e60r	1	32	33	real
293	n52^33	n49^34	e60r	1	33	34	real
294	n52^34	n49^35	e60r	1	34	35	real
295	n52^35	n49^36	e60r	1	35	36	real
296	n29^0	n22^1	e32	1	0	1	real
297	n29^1	n22^2	e32	1	1	2	real
298	n29^2	n22^3	e32	1	2	3	real
299	n29^3	n22^4	e32	1	3	4	real
300	n29^4	n22^5	e32	1	4	5	real
301	n29^5	n22^6	e32	1	5	6	real
302	n29^6	n22^7	e32	1	6	7	real
303	n29^7	n22^8	e32	1	7	8	real
304	n29^8	n22^9	e32	1	8	9	real
305	n29^9	n22^10	e32	1	9	10	real
306	n29^10	n22^11	e32	1	10	11	real
307	n29^11	n22^12	e32	1	11	12	real
308	n29^12	n22^13	e32	1	12	13	real
309	n29^13	n22^14	e32	1	13	14	real
310	n29^14	n22^15	e32	1	14	15	real
311	n29^15	n22^16	e32	1	15	16	real
312	n29^16	n22^17	e32	1	16	17	real
313	n29^17	n22^18	e32	1	17	18	real
314	n29^18	n22^19	e32	1	18	19	real
315	n29^19	n22^20	e32	1	19	20	real
316	n29^20	n22^21	e32	1	20	21	real
317	n29^21	n22^22	e32	1	21	22	real
318	n29^22	n22^23	e32	1	22	23	real
319	n29^23	n22^24	e32	1	23	24	real
320	n29^24	n22^25	e32	1	24	25	real
321	n29^25	n22^26	e32	1	25	26	real
322	n29^26	n22^27	e32	1	26	27	real
323	n29^27	n22^28	e32	1	27	28	real
324	n29^28	n22^29	e32	1	28	29	real
325	n29^29	n22^30	e32	1	29	30	real
326	n29^30	n22^31	e32	1	30	31	real
327	n29^31	n22^32	e32	1	31	32	real
328	n29^32	n22^33	e32	1	32	33	real
329	n29^33	n22^34	e32	1	33	34	real
330	n29^34	n22^35	e32	1	34	35	real
331	n29^35	n22^36	e32	1	35	36	real
332	n29^36	n22^37	e32	1	36	37	real
333	n29^37	n22^38	e32	1	37	38	real
334	n29^38	n22^39	e32	1	38	39	real
335	n29^39	n22^40	e32	1	39	40	real
336	n29^40	n22^41	e32	1	40	41	real
337	n29^41	n22^42	e32	1	41	42	real
338	n79^0	n78^2	e95r	2	0	2	real
339	n79^1	n78^3	e95r	2	1	3	real
340	n79^2	n78^4	e95r	2	2	4	real
341	n79^3	n78^5	e95r	2	3	5	real
342	n79^4	n78^6	e95r	2	4	6	real
343	n79^5	n78^7	e95r	2	5	7	real
344	n79^6	n78^8	e95r	2	6	8	real
345	n79^7	n78^9	e95r	2	7	9	real
346	n79^8	n78^10	e95r	2	8	10	real
347	n79^9	n78^11	e95r	2	9	11	real
348	n79^10	n78^12	e95r	2	10	12	real
349	n79^11	n78^13	e95r	2	11	13	real
350	n79^12	n78^14	e95r	2	12	14	real
351	n79^13	n78^15	e95r	2	13	15	real
352	n79^14	n78^16	e95r	2	14	16	real
353	n79^15	n78^17	e95r	2	15	17	real
354	n79^16	n78^18	e95r	2	16	18	real
355	n79^17	n78^19	e95r	2	17	19	real
356	n79^18	n78^20	e95r	2	18	20	real
357	n79^19	n78^21	e95r	2	19	21	real
358	n79^20	n78^22	e95r	2	20	22	real
359	n79^21	n78^23	e95r	2	21	23	real
360	n79^22	n78^24	e95r	2	22	24	real
361	n79^23	n78^25	e95r	2	23	25	real
362	n79^24	n78^26	e95r	2	24	26	real
363	n79^25	n78^27	e95r	2	25	27	real
364	n79^26	n78^28	e95r	2	26	28	real
365	n79^27	n78^29	e95r	2	27	29	real
366	n12^0	n8^1	e11	1	0	1	real
367	n12^1	n8^2	e11	1	1	2	real
368	n12^2	n8^3	e11	1	2	3	real
369	n12^3	n8^4	e11	1	3	4	real
370	n12^4	n8^5	e11	1	4	5	real
371	n12^5	n8^6	e11	1	5	6	real
372	n12^6	n8^7	e11	1	6	7	real
373	n12^7	n8^8	e11	1	7	8	real
374	n12^8	n8^9	e11	1	8	9	real
375	n12^9	n8^10	e11	1	9	10	real
376	n12^10	n8^11	e11	1	10	11	real
377	n12^11	n8^12	e11	1	11	12	real
378	n12^12	n8^13	e11	1	12	13	real
379	n12^13	n8^14	e11	1	13	14	real
380	n12^14	n8^15	e11	1	14	15	real
381	n12^15	n8^16	e11	1	15	16	real
382	n12^16	n8^17	e11	1	16	17	real
383	n12^17	n8^18	e11	1	17	18	real
384	n12^18	n8^19	e11	1	18	19	real
385	n12^19	n8^20	e11	1	19	20	real
386	n12^20	n8^21	e11	1	20	21	real
387	n12^21	n8^22	e11	1	21	22	real
388	n12^22	n8^23	e11	1	22	23	real
389	n12^23	n8^24	e11	1	23	24	real
390	n12^24	n8^25	e11	1	24	25	real
391	n12^25	n8^26	e11	1	25	26	real
392	n12^26	n8^27	e11	1	26	27	real
393	n12^27	n8^28	e11	1	27	28	real
394	n12^28	n8^29	e11	1	28	29	real
395	n12^29	n8^30	e11	1	29	30	real
396	n12^30	n8^31	e11	1	30	31	real
397	n12^31	n8^32	e11	1	31	32	real
398	n12^32	n8^33	e11	1	32	33	real
399	n12^33	n8^34	e11	1	33	34	real
400	n12^34	n8^35	e11	1	34	35	real
401	n12^35	n8^36	e11	1	35	36	real
402	n12^36	n8^37	e11	1	36	37	real
403	n12^37	n8^38	e11	1	37	38	real
404	n12^38	n8^39	e11	1	38	39	real
405	n12^39	n8^40	e11	1	39	40	real
406	n12^40	n8^41	e11	1	40	41	real
407	n12^41	n8^42	e11	1	41	42	real
408	n12^42	n8^43	e11	1	42	43	real
409	n12^43	n8^44	e11	1	43	44	real
410	n12^44	n8^45	e11	1	44	45	real
411	n72^0	n67^2	e84r	2	0	2	real
412	n72^1	n67^3	e84r	2	1	3	real
413	n72^2	n67^4	e84r	2	2	4	real
414	n72^3	n67^5	e84r	2	3	5	real
415	n72^4	n67^6	e84r	2	4	6	real
416	n72^5	n67^7	e84r	2	5	7	real
417	n72^6	n67^8	e84r	2	6	8	real
418	n72^7	n67^9	e84r	2	7	9	real
419	n72^8	n67^10	e84r	2	8	10	real
420	n72^9	n67^11	e84r	2	9	11	real
421	n72^10	n67^12	e84r	2	10	12	real
422	n72^11	n67^13	e84r	2	11	13	real
423	n72^12	n67^14	e84r	2	12	14	real
424	n72^13	n67^15	e84r	2	13	15	real
425	n72^14	n67^16	e84r	2	14	16	real
426	n72^15	n67^17	e84r	2	15	17	real
427	n72^16	n67^18	e84r	2	16	18	real
428	n72^17	n67^19	e84r	2	17	19	real
429	n72^18	n67^20	e84r	2	18	20	real
430	n72^19	n67^21	e84r	2	19	21	real
431	n72^20	n67^22	e84r	2	20	22	real
432	n72^21	n67^23	e84r	2	21	23	real
433	n72^22	n67^24	e84r	2	22	24	real
434	n72^23	n67^25	e84r	2	23	25	real
435	n72^24	n67^26	e84r	2	24	26	real
436	n72^25	n67^27	e84r	2	25	27	real
437	n72^26	n67^28	e84r	2	26	28	real
438	n72^27	n67^29	e84r	2	27	29	real
439	n72^28	n67^30	e84r	2	28	30	real
440	n72^29	n67^31	e84r	2	29	31	real
441	n72^30	n67^32	e84r	2	30	32	real
442	n72^31	n67^33	e84r	2	31	33	real
443	n31^0	n29^1	e37	1	0	1	real
444	n31^1	n29^2	e37	1	1	2	real
445	n31^2	n29^3	e37	1	2	3	real
446	n31^3	n29^4	e37	1	3	4	real
447	n31^4	n29^5	e37	1	4	5	real
448	n31^5	n29^6	e37	1	5	6	real
449	n31^6	n29^7	e37	1	6	7	real
450	n31^7	n29^8	e37	1	7	8	real
451	n31^8	n29^9	e37	1	8	9	real
452	n31^9	n29^10	e37	1	9	10	real
453	n31^10	n29^11	e37	1	10	11	real
454	n31^11	n29^12	e37	1	11	12	real
455	n31^12	n29^13	e37	1	12	13	real
456	n31^13	n29^14	e37	1	13	14	real
457	n31^14	n29^15	e37	1	14	15	real
458	n31^15	n29^16	e37	1	15	16	real
459	n31^16	n29^17	e37	1	16	17	real
460	n31^17	n29^18	e37	1	17	18	real
461	n31^18	n29^19	e37	1	18	19	real
462	n31^19	n29^20	e37	1	19	20	real
463	n31^20	n29^21	e37	1	20	21	real
464	n31^21	n29^22	e37	1	21	22	real
465	n31^22	n29^23	e37	1	22	23	real
466	n31^23	n29^24	e37	1	23	24	real
467	n31^24	n29^25	e37	1	24	25	real
468	n31^25	n29^26	e37	1	25	26	real
469	n31^26	n29^27	e37	1	26	27	real
470	n31^27	n29^28	e37	1	27	28	real
471	n31^28	n29^29	e37	1	28	29	real
472	n31^29	n29^30	e37	1	29	30	real
473	n31^30	n29^31	e37	1	30	31	real
474	n31^31	n29^32	e37	1	31	32	real
475	n31^32	n29^33	e37	1	32	33	real
476	n31^33	n29^34	e37	1	33	34	real
477	n31^34	n29^35	e37	1	34	35	real
478	n31^35	n29^36	e37	1	35	36	real
479	n31^36	n29^37	e37	1	36	37	real
480	n31^37	n29^38	e37	1	37	38	real
481	n31^38	n29^39	e37	1	38	39	real
482	n31^39	n29^40	e37	1	39	40	real
483	n31^40	n29^41	e37	1	40	41	real
484	n43^0	n39^1	e52r	1	0	1	real
485	n43^1	n39^2	e52r	1	1	2	real
486	n43^2	n39^3	e52r	1	2	3	real
487	n43^3	n39^4	e52r	1	3	4	real
488	n43^4	n39^5	e52r	1	4	5	real
489	n43^5	n39^6	e52r	1	5	6	real
490	n43^6	n39^7	e52r	1	6	7	real
491	n43^7	n39^8	e52r	1	7	8	real
492	n43^8	n39^9	e52r	1	8	9	real
493	n43^9	n39^10	e52r	1	9	10	real
494	n43^10	n39^11	e52r	1	10	11	real
495	n43^11	n39^12	e52r	1	11	12	real
496	n43^12	n39^13	e52r	1	12	13	real
497	n43^13	n39^14	e52r	1	13	14	real
498	n43^14	n39^15	e52r	1	14	15	real
499	n43^15	n39^16	e52r	1	15	16	real
500	n43^16	n39^17	e52r	1	16	17	real
501	n43^17	n39^18	e52r	1	17	18	real
502	n43^18	n39^19	e52r	1	18	19	real
503	n43^19	n39^20	e52r	1	19	20	real
504	n43^20	n39^21	e52r	1	20	21	real
505	n43^21	n39^22	e52r	1	21	22	real
506	n43^22	n39^23	e52r	1	22	23	real
507	n43^23	n39^24	e52r	1	23	24	real
508	n43^24	n39^25	e52r	1	24	25	real
509	n43^25	n39^26	e52r	1	25	26	real
510	n43^26	n39^27	e52r	1	26	27	real
511	n43^27	n39^28	e52r	1	27	28	real
512	n43^28	n39^29	e52r	1	28	29	real
513	n43^29	n39^30	e52r	1	29	30	real
514	n43^30	n39^31	e52r	1	30	31	real
515	n43^31	n39^32	e52r	1	31	32	real
516	n43^32	n39^33	e52r	1	32	33	real
517	n43^33	n39^34	e52r	1	33	34	real
518	n43^34	n39^35	e52r	1	34	35	real
519	n43^35	n39^36	e52r	1	35	36	real
520	n43^36	n39^37	e52r	1	36	37	real
521	n43^37	n39^38	e52r	1	37	38	real
522	n78^0	n72^2	e91r	2	0	2	real
523	n78^1	n72^3	e91r	2	1	3	real
524	n78^2	n72^4	e91r	2	2	4	real
525	n78^3	n72^5	e91r	2	3	5	real
526	n78^4	n72^6	e91r	2	4	6	real
527	n78^5	n72^7	e91r	2	5	7	real
528	n78^6	n72^8	e91r	2	6	8	real
529	n78^7	n72^9	e91r	2	7	9	real
530	n78^8	n72^10	e91r	2	8	10	real
531	n78^9	n72^11	e91r	2	9	11	real
532	n78^10	n72^12	e91r	2	10	12	real
533	n78^11	n72^13	e91r	2	11	13	real
534	n78^12	n72^14	e91r	2	12	14	real
535	n78^13	n72^15	e91r	2	13	15	real
536	n78^14	n72^16	e91r	2	14	16	real
537	n78^15	n72^17	e91r	2	15	17	real
538	n78^16	n72^18	e91r	2	16	18	real
539	n78^17	n72^19	e91r	2	17	19	real
540	n78^18	n72^20	e91r	2	18	20	real
541	n78^19	n72^21	e91r	2	19	21	real
542	n78^20	n72^22	e91r	2	20	22	real
543	n78^21	n72^23	e91r	2	21	23	real
544	n78^22	n72^24	e91r	2	22	24	real
545	n78^23	n72^25	e91r	2	23	25	real
546	n78^24	n72^26	e91r	2	24	26	real
547	n78^25	n72^27	e91r	2	25	27	real
548	n78^26	n72^28	e91r	2	26	28	real
549	n78^27	n72^29	e91r	2	27	29	real
550	n78^28	n72^30	e91r	2	28	30	real
551	n78^29	n72^31	e91r	2	29	31	real
552	n35^0	n31^1	e40	1	0	1	real
553	n35^1	n31^2	e40	1	1	2	real
554	n35^2	n31^3	e40	1	2	3	real
555	n35^3	n31^4	e40	1	3	4	real
556	n35^4	n31^5	e40	1	4	5	real
557	n35^5	n31^6	e40	1	5	6	real
558	n35^6	n31^7	e40	1	6	7	real
559	n35^7	n31^8	e40	1	7	8	real
560	n35^8	n31^9	e40	1	8	9	real
561	n35^9	n31^10	e40	1	9	10	real
562	n35^10	n31^11	e40	1	10	11	real
563	n35^11	n31^12	e40	1	11	12	real
564	n35^12	n31^13	e40	1	12	13	real
565	n35^13	n31^14	e40	1	13	14	real
566	n35^14	n31^15	e40	1	14	15	real
567	n35^15	n31^16	e40	1	15	16	real
568	n35^16	n31^17	e40	1	16	17	real
569	n35^17	n31^18	e40	1	17	18	real
570	n35^18	n31^19	e40	1	18	19	real
571	n35^19	n31^20	e40	1	19	20	real
572	n35^20	n31^21	e40	1	20	21	real
573	n35^21	n31^22	e40	1	21	22	real
574	n35^22	n31^23	e40	1	22	23	real
575	n35^23	n31^24	e40	1	23	24	real
576	n35^24	n31^25	e40	1	24	25	real
577	n35^25	n31^26	e40	1	25	26	real
578	n35^26	n31^27	e40	1	26	27	real
579	n35^27	n31^28	e40	1	27	28	real
580	n35^28	n31^29	e40	1	28	29	real
581	n35^29	n31^30	e40	1	29	30	real
582	n35^30	n31^31	e40	1	30	31	real
583	n35^31	n31^32	e40	1	31	32	real
584	n35^32	n31^33	e40	1	32	33	real
585	n35^33	n31^34	e40	1	33	34	real
586	n35^34	n31^35	e40	1	34	35	real
587	n35^35	n31^36	e40	1	35	36	real
588	n35^36	n31^37	e40	1	36	37	real
589	n35^37	n31^38	e40	1	37	38	real
590	n35^38	n31^39	e40	1	38	39	real
591	n35^39	n31^40	e40	1	39	40	real
592	n67^0	n52^2	e73r	2	0	2	real
593	n67^1	n52^3	e73r	2	1	3	real
594	n67^2	n52^4	e73r	2	2	4	real
595	n67^3	n52^5	e73r	2	3	5	real
596	n67^4	n52^6	e73r	2	4	6	real
