k	fr	to	eid	tau	t0	t1	kind
773	n3^1	SINK^1	dummy_n3	0	1	1	dummy
774	n3^2	SINK^2	dummy_n3	0	2	2	dummy
775	n3^3	SINK^3	dummy_n3	0	3	3	dummy
776	n3^4	SINK^4	dummy_n3	0	4	4	dummy
777	n3^5	SINK^5	dummy_n3	0	5	5	dummy
778	n3^6	SINK^6	dummy_n3	0	6	6	dummy
779	n3^7	SINK^7	dummy_n3	0	7	7	dummy
780	n3^8	SINK^8	dummy_n3	0	8	8	dummy
781	n3^9	SINK^9	dummy_n3	0	9	9	dummy
782	n3^10	SINK^10	dummy_n3	0	10	10	dummy
783	n3^11	SINK^11	dummy_n3	0	11	11	dummy
784	n3^12	SINK^12	dummy_n3	0	12	12	dummy
785	n3^13	SINK^13	dummy_n3	0	13	13	dummy
786	n3^14	SINK^14	dummy_n3	0	14	14	dummy
787	n3^15	SINK^15	dummy_n3	0	15	15	dummy
788	n3^16	SINK^16	dummy_n3	0	16	16	dummy
789	n3^17	SINK^17	dummy_n3	0	17	17	dummy
790	n3^18	SINK^18	dummy_n3	0	18	18	dummy
791	n3^19	SINK^19	dummy_n3	0	19	19	dummy
792	n3^20	SINK^20	dummy_n3	0	20	20	dummy
793	n3^21	SINK^21	dummy_n3	0	21	21	dummy
794	n3^22	SINK^22	dummy_n3	0	22	22	dummy
795	n3^23	SINK^23	dummy_n3	0	23	23	dummy
796	n3^24	SINK^24	dummy_n3	0	24	24	dummy
797	n3^25	SINK^25	dummy_n3	0	25	25	dummy
798	n3^26	SINK^26	dummy_n3	0	26	26	dummy
799	n3^27	SINK^27	dummy_n3	0	27	27	dummy
800	n3^28	SINK^28	dummy_n3	0	28	28	dummy
801	n3^29	SINK^29	dummy_n3	0	29	29	dummy
802	n3^30	SINK^30	dummy_n3	0	30	30	dummy
803	n3^31	SINK^31	dummy_n3	0	31	31	dummy
804	n3^32	SINK^32	dummy_n3	0	32	32	dummy
805	n3^33	SINK^33	dummy_n3	0	33	33	dummy
806	n3^34	SINK^34	dummy_n3	0	34	34	dummy
807	n3^35	SINK^35	dummy_n3	0	35	35	dummy
808	n3^36	SINK^36	dummy_n3	0	36	36	dummy
809	n3^37	SINK^37	dummy_n3	0	37	37	dummy
810	n3^38	SINK^38	dummy_n3	0	38	38	dummy
811	n3^39	SINK^39	dummy_n3	0	39	39	dummy
812	n3^40	SINK^40	dummy_n3	0	40	40	dummy
813	n3^41	SINK^41	dummy_n3	0	41	41	dummy
814	n3^42	SINK^42	dummy_n3	0	42	42	dummy
815	n3^43	SINK^43	dummy_n3	0	43	43	dummy
816	n3^44	SINK^44	dummy_n3	0	44	44	dummy
817	n3^45	SINK^45	dummy_n3	0	45	45	dummy
818	n3^46	SINK^46	dummy_n3	0	46	46	dummy
819	n3^47	SINK^47	dummy_n3	0	47	47	dummy
820	n3^48	SINK^48	dummy_n3	0	48	48	dummy
821	n48^36	SINK^36	late_n48	0	36	36	dummy
822	n48^37	SINK^37	late_n48	0	37	37	dummy
823	n48^38	SINK^38	late_n48	0	38	38	dummy
824	n48^39	SINK^39	late_n48	0	39	39	dummy
825	n48^40	SINK^40	late_n48	0	40	40	dummy
826	n48^41	SINK^41	late_n48	0	41	41	dummy
827	n48^42	SINK^42	late_n48	0	42	42	dummy
828	n48^43	SINK^43	late_n48	0	43	43	dummy
829	n48^44	SINK^44	late_n48	0	44	44	dummy
830	n48^45	SINK^45	late_n48	0	45	45	dummy
831	n48^46	SINK^46	late_n48	0	46	46	dummy
832	n48^47	SINK^47	late_n48	0	47	47	dummy
833	n48^48	SINK^48	late_n48	0	48	48	dummy
834	n37^38	SINK^38	late_n37	0	38	38	dummy
835	n37^39	SINK^39	late_n37	0	39	39	dummy
836	n37^40	SINK^40	late_n37	0	40	40	dummy
837	n37^41	SINK^41	late_n37	0	41	41	dummy
838	n37^42	SINK^42	late_n37	0	42	42	dummy
839	n37^43	SINK^43	late_n37	0	43	43	dummy
840	n37^44	SINK^44	late_n37	0	44	44	dummy
841	n37^45	SINK^45	late_n37	0	45	45	dummy
842	n37^46	SINK^46	late_n37	0	46	46	dummy
843	n37^47	SINK^47	late_n37	0	47	47	dummy
844	n37^48	SINK^48	late_n37	0	48	48	dummy
845	n30^40	SINK^40	late_n30	0	40	40	dummy
846	n30^41	SINK^41	late_n30	0	41	41	dummy
847	n30^42	SINK^42	late_n30	0	42	42	dummy
848	n30^43	SINK^43	late_n30	0	43	43	dummy
849	n30^44	SINK^44	late_n30	0	44	44	dummy
850	n30^45	SINK^45	late_n30	0	45	45	dummy
851	n30^46	SINK^46	late_n30	0	46	46	dummy
852	n30^47	SINK^47	late_n30	0	47	47	dummy
853	n30^48	SINK^48	late_n30	0	48	48	dummy
854	n21^42	SINK^42	late_n21	0	42	42	dummy
855	n21^43	SINK^43	late_n21	0	43	43	dummy
856	n21^44	SINK^44	late_n21	0	44	44	dummy
857	n21^45	SINK^45	late_n21	0	45	45	dummy
858	n21^46	SINK^46	late_n21	0	46	46	dummy
859	n21^47	SINK^47	late_n21	0	47	47	dummy
860	n21^48	SINK^48	late_n21	0	48	48	dummy
861	n18^44	SINK^44	late_n18	0	44	44	dummy
862	n18^45	SINK^45	late_n18	0	45	45	dummy
863	n18^46	SINK^46	late_n18	0	46	46	dummy
864	n18^47	SINK^47	late_n18	0	47	47	dummy
865	n18^48	SINK^48	late_n18	0	48	48	dummy
866	n13^45	SINK^45	late_n13	0	45	45	dummy
867	n13^46	SINK^46	late_n13	0	46	46	dummy
868	n13^47	SINK^47	late_n13	0	47	47	dummy
869	n13^48	SINK^48	late_n13	0	48	48	dummy
870	n2^47	SINK^47	late_n2	0	47	47	dummy
871	n2^48	SINK^48	late_n2	0	48	48	dummy
872	n1^48	SINK^48	late_n1	0	48	48	dummy
