k	fr	to	eid	tau	t0	t1	kind
0	n47^0	n45^1	e59r	1	0	1	real
1	n47^1	n45^2	e59r	1	1	2	real
2	n47^2	n45^3	e59r	1	2	3	real
3	n47^3	n45^4	e59r	1	3	4	real
4	n47^4	n45^5	e59r	1	4	5	real
5	n47^5	n45^6	e59r	1	5	6	real
6	n47^6	n45^7	e59r	1	6	7	real
7	n47^7	n45^8	e59r	1	7	8	real
8	n47^8	n45^9	e59r	1	8	9	real
9	n47^9	n45^10	e59r	1	9	10	real
10	n47^10	n45^11	e59r	1	10	11	real
11	n47^11	n45^12	e59r	1	11	12	real
12	n47^12	n45^13	e59r	1	12	13	real
13	n47^13	n45^14	e59r	1	13	14	real
14	n47^14	n45^15	e59r	1	14	15	real
15	n47^15	n45^16	e59r	1	15	16	real
16	n47^16	n45^17	e59r	1	16	17	real
17	n47^17	n45^18	e59r	1	17	18	real
18	n47^18	n45^19	e59r	1	18	19	real
19	n47^19	n45^20	e59r	1	19	20	real
20	n47^20	n45^21	e59r	1	20	21	real
21	n47^21	n45^22	e59r	1	21	22	real
22	n47^22	n45^23	e59r	1	22	23	real
23	n47^23	n45^24	e59r	1	23	24	real
24	n47^24	n45^25	e59r	1	24	25	real
25	n47^25	n45^26	e59r	1	25	26	real
26	n47^26	n45^27	e59r	1	26	27	real
27	n47^27	n45^28	e59r	1	27	28	real
28	n47^28	n45^29	e59r	1	28	29	real
29	n47^29	n45^30	e59r	1	29	30	real
30	n47^30	n45^31	e59r	1	30	31	real
31	n47^31	n45^32	e59r	1	31	32	real
32	n47^32	n45^33	e59r	1	32	33	real
33	n47^33	n45^34	e59r	1	33	34	real
34	n47^34	n45^35	e59r	1	34	35	real
35	n47^35	n45^36	e59r	1	35	36	real
36	n47^36	n45^37	e59r	1	36	37	real
37	n47^37	n45^38	e59r	1	37	38	real
38	n47^38	n45^39	e59r	1	38	39	real
39	n47^39	n45^40	e59r	1	39	40	real
40	n47^40	n45^41	e59r	1	40	41	real
41	n47^41	n45^42	e59r	1	41	42	real
42	n47^42	n45^43	e59r	1	42	43	real
43	n47^43	n45^44	e59r	1	43	44	real
44	n47^44	n45^45	e59r	1	44	45	real
45	n33^0	n30^1	e39	1	0	1	real
46	n33^1	n30^2	e39	1	1	2	real
47	n33^2	n30^3	e39	1	2	3	real
48	n33^3	n30^4	e39	1	3	4	real
49	n33^4	n30^5	e39	1	4	5	real
50	n33^5	n30^6	e39	1	5	6	real
51	n33^6	n30^7	e39	1	6	7	real
52	n33^7	n30^8	e39	1	7	8	real
53	n33^8	n30^9	e39	1	8	9	real
54	n33^9	n30^10	e39	1	9	10	real
55	n33^10	n30^11	e39	1	10	11	real
56	n33^11	n30^12	e39	1	11	12	real
57	n33^12	n30^13	e39	1	12	13	real
58	n33^13	n30^14	e39	1	13	14	real
59	n33^14	n30^15	e39	1	14	15	real
60	n33^15	n30^16	e39	1	15	16	real
61	n33^16	n30^17	e39	1	16	17	real
62	n33^17	n30^18	e39	1	17	18	real
63	n33^18	n30^19	e39	1	18	19	real
64	n33^19	n30^20	e39	1	19	20	real
65	n33^20	n30^21	e39	1	20	21	real
66	n33^21	n30^22	e39	1	21	22	real
67	n33^22	n30^23	e39	1	22	23	real
68	n33^23	n30^24	e39	1	23	24	real
69	n33^24	n30^25	e39	1	24	25	real
70	n33^25	n30^26	e39	1	25	26	real
71	n33^26	n30^27	e39	1	26	27	real
72	n33^27	n30^28	e39	1	27	28	real
73	n33^28	n30^29	e39	1	28	29	real
74	n33^29	n30^30	e39	1	29	30	real
75	n33^30	n30^31	e39	1	30	31	real
76	n33^31	n30^32	e39	1	31	32	real
77	n33^32	n30^33	e39	1	32	33	real
78	n33^33	n30^34	e39	1	33	34	real
79	n33^34	n30^35	e39	1	34	35	real
80	n33^35	n30^36	e39	1	35	36	real
81	n33^36	n30^37	e39	1	36	37	real
82	n33^37	n30^38	e39	1	37	38	real
83	n33^38	n30^39	e39	1	38	39	real
84	n33^39	n30^40	e39	1	39	40	real
85	n33^40	n30^41	e39	1	40	41	real
86	n33^41	n30^42	e39	1	41	42	real
87	n33^42	n30^43	e39	1	42	43	real
88	n33^43	n30^44	e39	1	43	44	real
89	n33^44	n30^45	e39	1	44	45	real
90	n33^45	n30^46	e39	1	45	46	real
91	n33^46	n30^47	e39	1	46	47	real
92	n33^47	n30^48	e39	1	47	48	real
93	n68^0	n62^1	e80r	1	0	1	real
94	n68^1	n62^2	e80r	1	1	2	real
95	n68^2	n62^3	e80r	1	2	3	real
96	n68^3	n62^4	e80r	1	3	4	real
97	n68^4	n62^5	e80r	1	4	5	real
98	n68^5	n62^6	e80r	1	5	6	real
99	n68^6	n62^7	e80r	1	6	7	real
100	n68^7	n62^8	e80r	1	7	8	real
101	n68^8	n62^9	e80r	1	8	9	real
102	n68^9	n62^10	e80r	1	9	10	real
103	n68^10	n62^11	e80r	1	10	11	real
104	n68^11	n62^12	e80r	1	11	12	real
105	n68^12	n62^13	e80r	1	12	13	real
106	n68^13	n62^14	e80r	1	13	14	real
107	n68^14	n62^15	e80r	1	14	15	real
108	n68^15	n62^16	e80r	1	15	16	real
109	n68^16	n62^17	e80r	1	16	17	real
110	n68^17	n62^18	e80r	1	17	18	real
111	n68^18	n62^19	e80r	1	18	19	real
112	n68^19	n62^20	e80r	1	19	20	real
113	n68^20	n62^21	e80r	1	20	21	real
114	n68^21	n62^22	e80r	1	21	22	real
115	n68^22	n62^23	e80r	1	22	23	real
116	n68^23	n62^24	e80r	1	23	24	real
117	n68^24	n62^25	e80r	1	24	25	real
118	n68^25	n62^26	e80r	1	25	26	real
119	n68^26	n62^27	e80r	1	26	27	real
120	n68^27	n62^28	e80r	1	27	28	real
121	n68^28	n62^29	e80r	1	28	29	real
122	n68^29	n62^30	e80r	1	29	30	real
123	n68^30	n62^31	e80r	1	30	31	real
124	n68^31	n62^32	e80r	1	31	32	real
125	n68^32	n62^33	e80r	1	32	33	real
126	n68^33	n62^34	e80r	1	33	34	real
127	n68^34	n62^35	e80r	1	34	35	real
128	n68^35	n62^36	e80r	1	35	36	real
129	n68^36	n62^37	e80r	1	36	37	real
130	n68^37	n62^38	e80r	1	37	38	real
131	n68^38	n62^39	e80r	1	38	39	real
132	n68^39	n62^40	e80r	1	39	40	real
133	n68^40	n62^41	e80r	1	40	41	real
134	n68^41	n62^42	e80r	1	41	42	real
135	n62^0	n56^1	e71r	1	0	1	real
136	n62^1	n56^2	e71r	1	1	2	real
137	n62^2	n56^3	e71r	1	2	3	real
138	n62^3	n56^4	e71r	1	3	4	real
139	n62^4	n56^5	e71r	1	4	5	real
140	n62^5	n56^6	e71r	1	5	6	real
141	n62^6	n56^7	e71r	1	6	7	real
