k	fr	to	eid	tau	t0	t1	kind
569	n64^20	n64^21	w_n64	1	20	21	wait
570	n64^21	n64^22	w_n64	1	21	22	wait
571	n64^22	n64^23	w_n64	1	22	23	wait
572	n64^23	n64^24	w_n64	1	23	24	wait
573	n64^24	n64^25	w_n64	1	24	25	wait
574	n64^25	n64^26	w_n64	1	25	26	wait
575	n64^26	n64^27	w_n64	1	26	27	wait
576	n64^27	n64^28	w_n64	1	27	28	wait
577	n64^28	n64^29	w_n64	1	28	29	wait
578	n64^29	n64^30	w_n64	1	29	30	wait
579	n64^30	n64^31	w_n64	1	30	31	wait
580	n64^31	n64^32	w_n64	1	31	32	wait
581	n64^32	n64^33	w_n64	1	32	33	wait
582	n64^33	n64^34	w_n64	1	33	34	wait
583	n64^34	n64^35	w_n64	1	34	35	wait
584	n64^35	n64^36	w_n64	1	35	36	wait
585	n64^36	n64^37	w_n64	1	36	37	wait
586	n64^37	n64^38	w_n64	1	37	38	wait
587	n64^38	n64^39	w_n64	1	38	39	wait
588	n64^39	n64^40	w_n64	1	39	40	wait
589	n64^40	n64^41	w_n64	1	40	41	wait
590	n64^41	n64^42	w_n64	1	41	42	wait
591	n64^42	n64^43	w_n64	1	42	43	wait
592	n64^43	n64^44	w_n64	1	43	44	wait
593	n64^44	n64^45	w_n64	1	44	45	wait
594	n64^45	n64^46	w_n64	1	45	46	wait
595	n64^46	n64^47	w_n64	1	46	47	wait
596	n64^47	n64^48	w_n64	1	47	48	wait
597	n57^0	n57^1	w_n57	1	0	1	wait
598	n57^1	n57^2	w_n57	1	1	2	wait
599	n57^2	n57^3	w_n57	1	2	3	wait
600	n57^3	n57^4	w_n57	1	3	4	wait
601	n57^4	n57^5	w_n57	1	4	5	wait
602	n57^5	n57^6	w_n57	1	5	6	wait
603	n57^6	n57^7	w_n57	1	6	7	wait
604	n57^7	n57^8	w_n57	1	7	8	wait
605	n57^8	n57^9	w_n57	1	8	9	wait
606	n57^9	n57^10	w_n57	1	9	10	wait
607	n57^10	n57^11	w_n57	1	10	11	wait
608	n57^11	n57^12	w_n57	1	11	12	wait
609	n57^12	n57^13	w_n57	1	12	13	wait
610	n57^13	n57^14	w_n57	1	13	14	wait
611	n57^14	n57^15	w_n57	1	14	15	wait
612	n57^15	n57^16	w_n57	1	15	16	wait
613	n57^16	n57^17	w_n57	1	16	17	wait
614	n57^17	n57^18	w_n57	1	17	18	wait
615	n57^18	n57^19	w_n57	1	18	19	wait
616	n57^19	n57^20	w_n57	1	19	20	wait
617	n57^20	n57^21	w_n57	1	20	21	wait
618	n57^21	n57^22	w_n57	1	21	22	wait
619	n57^22	n57^23	w_n57	1	22	23	wait
620	n57^23	n57^24	w_n57	1	23	24	wait
621	n57^24	n57^25	w_n57	1	24	25	wait
622	n57^25	n57^26	w_n57	1	25	26	wait
623	n57^26	n57^27	w_n57	1	26	27	wait
624	n57^27	n57^28	w_n57	1	27	28	wait
625	n57^28	n57^29	w_n57	1	28	29	wait
626	n57^29	n57^30	w_n57	1	29	30	wait
627	n57^30	n57^31	w_n57	1	30	31	wait
628	n57^31	n57^32	w_n57	1	31	32	wait
629	n57^32	n57^33	w_n57	1	32	33	wait
630	n57^33	n57^34	w_n57	1	33	34	wait
631	n57^34	n57^35	w_n57	1	34	35	wait
632	n57^35	n57^36	w_n57	1	35	36	wait
633	n57^36	n57^37	w_n57	1	36	37	wait
634	n57^37	n57^38	w_n57	1	37	38	wait
635	n57^38	n57^39	w_n57	1	38	39	wait
636	n57^39	n57^40	w_n57	1	39	40	wait
637	n57^40	n57^41	w_n57	1	40	41	wait
638	n57^41	n57^42	w_n57	1	41	42	wait
639	n57^42	n57^43	w_n57	1	42	43	wait
640	n57^43	n57^44	w_n57	1	43	44	wait
641	n57^44	n57^45	w_n57	1	44	45	wait
642	n57^45	n57^46	w_n57	1	45	46	wait
643	n57^46	n57^47	w_n57	1	46	47	wait
644	n57^47	n57^48	w_n57	1	47	48	wait
645	n48^0	n48^1	w_n48	1	0	1	wait
646	n48^1	n48^2	w_n48	1	1	2	wait
647	n48^2	n48^3	w_n48	1	2	3	wait
648	n48^3	n48^4	w_n48	1	3	4	wait
649	n48^4	n48^5	w_n48	1	4	5	wait
650	n48^5	n48^6	w_n48	1	5	6	wait
651	n48^6	n48^7	w_n48	1	6	7	wait
652	n48^7	n48^8	w_n48	1	7	8	wait
653	n48^8	n48^9	w_n48	1	8	9	wait
654	n48^9	n48^10	w_n48	1	9	10	wait
655	n48^10	n48^11	w_n48	1	10	11	wait
656	n48^11	n48^12	w_n48	1	11	12	wait
657	n48^12	n48^13	w_n48	1	12	13	wait
658	n48^13	n48^14	w_n48	1	13	14	wait
659	n48^14	n48^15	w_n48	1	14	15	wait
660	n48^15	n48^16	w_n48	1	15	16	wait
661	n48^16	n48^17	w_n48	1	16	17	wait
662	n48^17	n48^18	w_n48	1	17	18	wait
663	n48^18	n48^19	w_n48	1	18	19	wait
664	n48^19	n48^20	w_n48	1	19	20	wait
665	n48^20	n48^21	w_n48	1	20	21	wait
666	n48^21	n48^22	w_n48	1	21	22	wait
667	n48^22	n48^23	w_n48	1	22	23	wait
668	n48^23	n48^24	w_n48	1	23	24	wait
669	n48^24	n48^25	w_n48	1	24	25	wait
670	n48^25	n48^26	w_n48	1	25	26	wait
671	n48^26	n48^27	w_n48	1	26	27	wait
672	n48^27	n48^28	w_n48	1	27	28	wait
673	n48^28	n48^29	w_n48	1	28	29	wait
674	n48^29	n48^30	w_n48	1	29	30	wait
675	n48^30	n48^31	w_n48	1	30	31	wait
676	n48^31	n48^32	w_n48	1	31	32	wait
677	n48^32	n48^33	w_n48	1	32	33	wait
678	n48^33	n48^34	w_n48	1	33	34	wait
679	n48^34	n48^35	w_n48	1	34	35	wait
680	n48^35	n48^36	w_n48	1	35	36	wait
681	n48^36	n48^37	w_n48	1	36	37	wait
682	n48^37	n48^38	w_n48	1	37	38	wait
683	n48^38	n48^39	w_n48	1	38	39	wait
684	n48^39	n48^40	w_n48	1	39	40	wait
685	n48^40	n48^41	w_n48	1	40	41	wait
686	n48^41	n48^42	w_n48	1	41	42	wait
687	n48^42	n48^43	w_n48	1	42	43	wait
688	n48^43	n48^44	w_n48	1	43	44	wait
689	n48^44	n48^45	w_n48	1	44	45	wait
690	n48^45	n48^46	w_n48	1	45	46	wait
691	n48^46	n48^47	w_n48	1	46	47	wait
692	n48^47	n48^48	w_n48	1	47	48	wait
693	n48^0	SINK^0	dummy_n48	0	0	0	dummy
694	n48^1	SINK^1	dummy_n48	0	1	1	dummy
695	n48^2	SINK^2	dummy_n48	0	2	2	dummy
696	n48^3	SINK^3	dummy_n48	0	3	3	dummy
697	n48^4	SINK^4	dummy_n48	0	4	4	dummy
698	n48^5	SINK^5	dummy_n48	0	5	5	dummy
699	n48^6	SINK^6	dummy_n48	0	6	6	dummy
700	n48^7	SINK^7	dummy_n48	0	7	7	dummy
701	n48^8	SINK^8	dummy_n48	0	8	8	dummy
702	n48^9	SINK^9	dummy_n48	0	9	9	dummy
703	n48^10	SINK^10	dummy_n48	0	10	10	dummy
704	n48^11	SINK^11	dummy_n48	0	11	11	dummy
705	n48^12	SINK^12	dummy_n48	0	12	12	dummy
706	n48^13	SINK^13	dummy_n48	0	13	13	dummy
707	n48^14	SINK^14	dummy_n48	0	14	14	dummy
708	n48^15	SINK^15	dummy_n48	0	15	15	dummy
709	n48^16	SINK^16	dummy_n48	0	16	16	dummy
710	n48^17	SINK^17	dummy_n48	0	17	17	dummy
711	n48^18	SINK^18	dummy_n48	0	18	18	dummy
712	n48^19	SINK^19	dummy_n48	0	19	19	dummy
713	n48^20	SINK^20	dummy_n48	0	20	20	dummy
714	n48^21	SINK^21	dummy_n48	0	21	21	dummy
715	n48^22	SINK^22	dummy_n48	0	22	22	dummy
716	n48^23	SINK^23	dummy_n48	0	23	23	dummy
717	n48^24	SINK^24	dummy_n48	0	24	24	dummy
718	n48^25	SINK^25	dummy_n48	0	25	25	dummy
719	n48^26	SINK^26	dummy_n48	0	26	26	dummy
720	n48^27	SINK^27	dummy_n48	0	27	27	dummy
721	n48^28	SINK^28	dummy_n48	0	28	28	dummy
722	n48^29	SINK^29	dummy_n48	0	29	29	dummy
723	n48^30	SINK^30	dummy_n48	0	30	30	dummy
724	n48^31	SINK^31	dummy_n48	0	31	31	dummy
725	n48^32	SINK^32	dummy_n48	0	32	32	dummy
726	n48^33	SINK^33	dummy_n48	0	33	33	dummy
727	n48^34	SINK^34	dummy_n48	0	34	34	dummy
728	n48^35	SINK^35	dummy_n48	0	35	35	dummy
729	n48^36	SINK^36	dummy_n48	0	36	36	dummy
730	n48^37	SINK^37	dummy_n48	0	37	37	dummy
731	n48^38	SINK^38	dummy_n48	0	38	38	dummy
732	n48^39	SINK^39	dummy_n48	0	39	39	dummy
733	n48^40	SINK^40	dummy_n48	0	40	40	dummy
734	n48^41	SINK^41	dummy_n48	0	41	41	dummy
735	n48^42	SINK^42	dummy_n48	0	42	42	dummy
736	n48^43	SINK^43	dummy_n48	0	43	43	dummy
737	n48^44	SINK^44	dummy_n48	0	44	44	dummy
738	n48^45	SINK^45	dummy_n48	0	45	45	dummy
739	n48^46	SINK^46	dummy_n48	0	46	46	dummy
740	n48^47	SINK^47	dummy_n48	0	47	47	dummy
741	n48^48	SINK^48	dummy_n48	0	48	48	dummy
742	n73^39	SINK^39	late_n73	0	39	39	dummy
743	n73^40	SINK^40	late_n73	0	40	40	dummy
744	n73^41	SINK^41	late_n73	0	41	41	dummy
745	n73^42	SINK^42	late_n73	0	42	42	dummy
746	n73^43	SINK^43	late_n73	0	43	43	dummy
747	n73^44	SINK^44	late_n73	0	44	44	dummy
748	n73^45	SINK^45	late_n73	0	45	45	dummy
749	n73^46	SINK^46	late_n73	0	46	46	dummy
750	n73^47	SINK^47	late_n73	0	47	47	dummy
751	n73^48	SINK^48	late_n73	0	48	48	dummy
752	n71^41	SINK^41	late_n71	0	41	41	dummy
753	n71^42	SINK^42	late_n71	0	42	42	dummy
754	n71^43	SINK^43	late_n71	0	43	43	dummy
755	n71^44	SINK^44	late_n71	0	44	44	dummy
756	n71^45	SINK^45	late_n71	0	45	45	dummy
757	n71^46	SINK^46	late_n71	0	46	46	dummy
758	n71^47	SINK^47	late_n71	0	47	47	dummy
759	n71^48	SINK^48	late_n71	0	48	48	dummy
760	n66^43	SINK^43	late_n66	0	43	43	dummy
761	n66^44	SINK^44	late_n66	0	44	44	dummy
762	n66^45	SINK^45	late_n66	0	45	45	dummy
763	n66^46	SINK^46	late_n66	0	46	46	dummy
764	n66^47	SINK^47	late_n66	0	47	47	dummy
765	n66^48	SINK^48	late_n66	0	48	48	dummy
766	n62^45	SINK^45	late_n62	0	45	45	dummy
767	n62^46	SINK^46	late_n62	0	46	46	dummy
768	n62^47	SINK^47	late_n62	0	47	47	dummy
769	n62^48	SINK^48	late_n62	0	48	48	dummy
770	n65^46	SINK^46	late_n65	0	46	46	dummy
771	n65^47	SINK^47	late_n65	0	47	47	dummy
772	n65^48	SINK^48	late_n65	0	48	48	dummy
773	n64^47	SINK^47	late_n64	0	47	47	dummy
774	n64^48	SINK^48	late_n64	0	48	48	dummy
775	n57^48	SINK^48	late_n57	0	48	48	dummy
