k	fr	to	eid	tau	t0	t1	kind
99	n71^17	n73^19	e87r	2	17	19	real
100	n71^18	n73^20	e87r	2	18	20	real
101	n71^19	n73^21	e87r	2	19	21	real
102	n71^20	n73^22	e87r	2	20	22	real
103	n71^21	n73^23	e87r	2	21	23	real
104	n71^22	n73^24	e87r	2	22	24	real
105	n71^23	n73^25	e87r	2	23	25	real
106	n71^24	n73^26	e87r	2	24	26	real
107	n71^25	n73^27	e87r	2	25	27	real
108	n71^26	n73^28	e87r	2	26	28	real
109	n71^27	n73^29	e87r	2	27	29	real
110	n71^28	n73^30	e87r	2	28	30	real
111	n71^29	n73^31	e87r	2	29	31	real
112	n71^30	n73^32	e87r	2	30	32	real
113	n71^31	n73^33	e87r	2	31	33	real
114	n71^32	n73^34	e87r	2	32	34	real
115	n71^33	n73^35	e87r	2	33	35	real
116	n71^34	n73^36	e87r	2	34	36	real
117	n71^35	n73^37	e87r	2	35	37	real
118	n71^36	n73^38	e87r	2	36	38	real
119	n71^37	n73^39	e87r	2	37	39	real
120	n71^38	n73^40	e87r	2	38	40	real
121	n71^39	n73^41	e87r	2	39	41	real
122	n71^40	n73^42	e87r	2	40	42	real
123	n71^41	n73^43	e87r	2	41	43	real
124	n71^42	n73^44	e87r	2	42	44	real
125	n71^43	n73^45	e87r	2	43	45	real
126	n71^44	n73^46	e87r	2	44	46	real
127	n71^45	n73^47	e87r	2	45	47	real
128	n71^46	n73^48	e87r	2	46	48	real
129	n57^0	n64^1	e74	1	0	1	real
130	n57^1	n64^2	e74	1	1	2	real
131	n57^2	n64^3	e74	1	2	3	real
132	n57^3	n64^4	e74	1	3	4	real
133	n57^4	n64^5	e74	1	4	5	real
134	n57^5	n64^6	e74	1	5	6	real
135	n57^6	n64^7	e74	1	6	7	real
136	n57^7	n64^8	e74	1	7	8	real
137	n57^8	n64^9	e74	1	8	9	real
138	n57^9	n64^10	e74	1	9	10	real
139	n57^10	n64^11	e74	1	10	11	real
140	n57^11	n64^12	e74	1	11	12	real
141	n57^12	n64^13	e74	1	12	13	real
142	n57^13	n64^14	e74	1	13	14	real
143	n57^14	n64^15	e74	1	14	15	real
144	n57^15	n64^16	e74	1	15	16	real
145	n57^16	n64^17	e74	1	16	17	real
146	n57^17	n64^18	e74	1	17	18	real
147	n57^18	n64^19	e74	1	18	19	real
148	n57^19	n64^20	e74	1	19	20	real
149	n57^20	n64^21	e74	1	20	21	real
150	n57^21	n64^22	e74	1	21	22	real
151	n57^22	n64^23	e74	1	22	23	real
152	n57^23	n64^24	e74	1	23	24	real
153	n57^24	n64^25	e74	1	24	25	real
154	n57^25	n64^26	e74	1	25	26	real
155	n57^26	n64^27	e74	1	26	27	real
156	n57^27	n64^28	e74	1	27	28	real
157	n57^28	n64^29	e74	1	28	29	real
158	n57^29	n64^30	e74	1	29	30	real
159	n57^30	n64^31	e74	1	30	31	real
160	n57^31	n64^32	e74	1	31	32	real
161	n57^32	n64^33	e74	1	32	33	real
162	n57^33	n64^34	e74	1	33	34	real
163	n57^34	n64^35	e74	1	34	35	real
164	n57^35	n64^36	e74	1	35	36	real
165	n57^36	n64^37	e74	1	36	37	real
166	n57^37	n64^38	e74	1	37	38	real
167	n57^38	n64^39	e74	1	38	39	real
168	n57^39	n64^40	e74	1	39	40	real
169	n66^0	n71^2	e83r	2	0	2	real
170	n66^1	n71^3	e83r	2	1	3	real
171	n66^2	n71^4	e83r	2	2	4	real
172	n66^3	n71^5	e83r	2	3	5	real
173	n66^4	n71^6	e83r	2	4	6	real
174	n66^5	n71^7	e83r	2	5	7	real
175	n66^6	n71^8	e83r	2	6	8	real
176	n66^7	n71^9	e83r	2	7	9	real
177	n66^8	n71^10	e83r	2	8	10	real
178	n66^9	n71^11	e83r	2	9	11	real
179	n66^10	n71^12	e83r	2	10	12	real
180	n66^11	n71^13	e83r	2	11	13	real
181	n66^12	n71^14	e83r	2	12	14	real
182	n66^13	n71^15	e83r	2	13	15	real
183	n66^14	n71^16	e83r	2	14	16	real
184	n66^15	n71^17	e83r	2	15	17	real
185	n66^16	n71^18	e83r	2	16	18	real
186	n66^17	n71^19	e83r	2	17	19	real
187	n66^18	n71^20	e83r	2	18	20	real
188	n66^19	n71^21	e83r	2	19	21	real
189	n66^20	n71^22	e83r	2	20	22	real
190	n66^21	n71^23	e83r	2	21	23	real
191	n66^22	n71^24	e83r	2	22	24	real
192	n66^23	n71^25	e83r	2	23	25	real
193	n66^24	n71^26	e83r	2	24	26	real
194	n66^25	n71^27	e83r	2	25	27	real
195	n66^26	n71^28	e83r	2	26	28	real
196	n66^27	n71^29	e83r	2	27	29	real
197	n66^28	n71^30	e83r	2	28	30	real
198	n66^29	n71^31	e83r	2	29	31	real
199	n66^30	n71^32	e83r	2	30	32	real
200	n66^31	n71^33	e83r	2	31	33	real
201	n66^32	n71^34	e83r	2	32	34	real
202	n66^33	n71^35	e83r	2	33	35	real
203	n66^34	n71^36	e83r	2	34	36	real
204	n66^35	n71^37	e83r	2	35	37	real
205	n66^36	n71^38	e83r	2	36	38	real
206	n66^37	n71^39	e83r	2	37	39	real
207	n66^38	n71^40	e83r	2	38	40	real
208	n66^39	n71^41	e83r	2	39	41	real
209	n66^40	n71^42	e83r	2	40	42	real
210	n66^41	n71^43	e83r	2	41	43	real
211	n66^42	n71^44	e83r	2	42	44	real
212	n66^43	n71^45	e83r	2	43	45	real
213	n66^44	n71^46	e83r	2	44	46	real
214	n64^0	n65^1	e79r	1	0	1	real
215	n64^1	n65^2	e79r	1	1	2	real
216	n64^2	n65^3	e79r	1	2	3	real
217	n64^3	n65^4	e79r	1	3	4	real
218	n64^4	n65^5	e79r	1	4	5	real
219	n64^5	n65^6	e79r	1	5	6	real
220	n64^6	n65^7	e79r	1	6	7	real
221	n64^7	n65^8	e79r	1	7	8	real
222	n64^8	n65^9	e79r	1	8	9	real
223	n64^9	n65^10	e79r	1	9	10	real
224	n64^10	n65^11	e79r	1	10	11	real
225	n64^11	n65^12	e79r	1	11	12	real
226	n64^12	n65^13	e79r	1	12	13	real
227	n64^13	n65^14	e79r	1	13	14	real
228	n64^14	n65^15	e79r	1	14	15	real
229	n64^15	n65^16	e79r	1	15	16	real
230	n64^16	n65^17	e79r	1	16	17	real
231	n64^17	n65^18	e79r	1	17	18	real
232	n64^18	n65^19	e79r	1	18	19	real
233	n64^19	n65^20	e79r	1	19	20	real
234	n64^20	n65^21	e79r	1	20	21	real
235	n64^21	n65^22	e79r	1	21	22	real
236	n64^22	n65^23	e79r	1	22	23	real
237	n64^23	n65^24	e79r	1	23	24	real
238	n64^24	n65^25	e79r	1	24	25	real
239	n64^25	n65^26	e79r	1	25	26	real
240	n64^26	n65^27	e79r	1	26	27	real
241	n64^27	n65^28	e79r	1	27	28	real
242	n64^28	n65^29	e79r	1	28	29	real
243	n64^29	n65^30	e79r	1	29	30	real
244	n64^30	n65^31	e79r	1	30	31	real
245	n64^31	n65^32	e79r	1	31	32	real
246	n64^32	n65^33	e79r	1	32	33	real
247	n64^33	n65^34	e79r	1	33	34	real
248	n64^34	n65^35	e79r	1	34	35	real
249	n64^35	n65^36	e79r	1	35	36	real
250	n64^36	n65^37	e79r	1	36	37	real
251	n64^37	n65^38	e79r	1	37	38	real
252	n64^38	n65^39	e79r	1	38	39	real
253	n64^39	n65^40	e79r	1	39	40	real
254	n64^40	n65^41	e79r	1	40	41	real
255	n65^0	n62^1	e76r	1	0	1	real
256	n65^1	n62^2	e76r	1	1	2	real
257	n65^2	n62^3	e76r	1	2	3	real
258	n65^3	n62^4	e76r	1	3	4	real
259	n65^4	n62^5	e76r	1	4	5	real
260	n65^5	n62^6	e76r	1	5	6	real
261	n65^6	n62^7	e76r	1	6	7	real
262	n65^7	n62^8	e76r	1	7	8	real
263	n65^8	n62^9	e76r	1	8	9	real
264	n65^9	n62^10	e76r	1	9	10	real
265	n65^10	n62^11	e76r	1	10	11	real
266	n65^11	n62^12	e76r	1	11	12	real
267	n65^12	n62^13	e76r	1	12	13	real
268	n65^13	n62^14	e76r	1	13	14	real
269	n65^14	n62^15	e76r	1	14	15	real
270	n65^15	n62^16	e76r	1	15	16	real
271	n65^16	n62^17	e76r	1	16	17	real
272	n65^17	n62^18	e76r	1	17	18	real
273	n65^18	n62^19	e76r	1	18	19	real
274	n65^19	n62^20	e76r	1	19	20	real
275	n65^20	n62^21	e76r	1	20	21	real
276	n65^21	n62^22	e76r	1	21	22	real
277	n65^22	n62^23	e76r	1	22	23	real
278	n65^23	n62^24	e76r	1	23	24	real
279	n65^24	n62^25	e76r	1	24	25	real
280	n65^25	n62^26	e76r	1	25	26	real
281	n65^26	n62^27	e76r	1	26	27	real
282	n65^27	n62^28	e76r	1	27	28	real
283	n65^28	n62^29	e76r	1	28	29	real
284	n65^29	n62^30	e76r	1	29	30	real
285	n65^30	n62^31	e76r	1	30	31	real
286	n65^31	n62^32	e76r	1	31	32	real
287	n65^32	n62^33	e76r	1	32	33	real
288	n65^33	n62^34	e76r	1	33	34	real
289	n65^34	n62^35	e76r	1	34	35	real
290	n65^35	n62^36	e76r	1	35	36	real
291	n65^36	n62^37	e76r	1	36	37	real
292	n65^37	n62^38	e76r	1	37	38	real
293	n65^38	n62^39	e76r	1	38	39	real
294	n65^39	n62^40	e76r	1	39	40	real
295	n65^40	n62^41	e76r	1	40	41	real
296	n65^41	n62^42	e76r	1	41	42	real
297	n48^0	n48^1	w_n48	1	0	1	wait
298	n48^1	n48^2	w_n48	1	1	2	wait
299	n48^2	n48^3	w_n48	1	2	3	wait
300	n48^3	n48^4	w_n48	1	3	4	wait
301	n48^4	n48^5	w_n48	1	4	5	wait
302	n48^5	n48^6	w_n48	1	5	6	wait
303	n48^6	n48^7	w_n48	1	6	7	wait
304	n48^7	n48^8	w_n48	1	7	8	wait
305	n48^8	n48^9	w_n48	1	8	9	wait
306	n48^9	n48^10	w_n48	1	9	10	wait
307	n48^10	n48^11	w_n48	1	10	11	wait
308	n48^11	n48^12	w_n48	1	11	12	wait
309	n48^12	n48^13	w_n48	1	12	13	wait
310	n48^13	n48^14	w_n48	1	13	14	wait
311	n48^14	n48^15	w_n48	1	14	15	wait
312	n48^15	n48^16	w_n48	1	15	16	wait
313	n48^16	n48^17	w_n48	1	16	17	wait
314	n48^17	n48^18	w_n48	1	17	18	wait
315	n48^18	n48^19	w_n48	1	18	19	wait
316	n48^19	n48^20	w_n48	1	19	20	wait
317	n48^20	n48^21	w_n48	1	20	21	wait
318	n48^21	n48^22	w_n48	1	21	22	wait
319	n48^22	n48^23	w_n48	1	22	23	wait
320	n48^23	n48^24	w_n48	1	23	24	wait
321	n48^24	n48^25	w_n48	1	24	25	wait
322	n48^25	n48^26	w_n48	1	25	26	wait
323	n48^26	n48^27	w_n48	1	26	27	wait
324	n48^27	n48^28	w_n48	1	27	28	wait
325	n48^28	n48^29	w_n48	1	28	29	wait
326	n48^29	n48^30	w_n48	1	29	30	wait
327	n48^30	n48^31	w_n48	1	30	31	wait
328	n48^31	n48^32	w_n48	1	31	32	wait
329	n48^32	n48^33	w_n48	1	32	33	wait
330	n48^33	n48^34	w_n48	1	33	34	wait
331	n48^34	n48^35	w_n48	1	34	35	wait
332	n48^35	n48^36	w_n48	1	35	36	wait
333	n48^36	n48^37	w_n48	1	36	37	wait
334	n48^37	n48^38	w_n48	1	37	38	wait
335	n48^38	n48^39	w_n48	1	38	39	wait
336	n48^39	n48^40	w_n48	1	39	40	wait
337	n48^40	n48^41	w_n48	1	40	41	wait
338	n48^41	n48^42	w_n48	1	41	42	wait
339	n48^42	n48^43	w_n48	1	42	43	wait
340	n48^43	n48^44	w_n48	1	43	44	wait
341	n48^44	n48^45	w_n48	1	44	45	wait
342	n48^45	n48^46	w_n48	1	45	46	wait
343	n48^46	n48^47	w_n48	1	46	47	wait
344	n48^47	n48^48	w_n48	1	47	48	wait
345	n57^0	n57^1	w_n57	1	0	1	wait
346	n57^1	n57^2	w_n57	1	1	2	wait
347	n57^2	n57^3	w_n57	1	2	3	wait
348	n57^3	n57^4	w_n57	1	3	4	wait
349	n57^4	n57^5	w_n57	1	4	5	wait
350	n57^5	n57^6	w_n57	1	5	6	wait
351	n57^6	n57^7	w_n57	1	6	7	wait
352	n57^7	n57^8	w_n57	1	7	8	wait
353	n57^8	n57^9	w_n57	1	8	9	wait
354	n57^9	n57^10	w_n57	1	9	10	wait
355	n57^10	n57^11	w_n57	1	10	11	wait
356	n57^11	n57^12	w_n57	1	11	12	wait
357	n57^12	n57^13	w_n57	1	12	13	wait
358	n57^13	n57^14	w_n57	1	13	14	wait
359	n57^14	n57^15	w_n57	1	14	15	wait
360	n57^15	n57^16	w_n57	1	15	16	wait
361	n57^16	n57^17	w_n57	1	16	17	wait
362	n57^17	n57^18	w_n57	1	17	18	wait
363	n57^18	n57^19	w_n57	1	18	19	wait
364	n57^19	n57^20	w_n57	1	19	20	wait
365	n57^20	n57^21	w_n57	1	20	21	wait
366	n57^21	n57^22	w_n57	1	21	22	wait
367	n57^22	n57^23	w_n57	1	22	23	wait
368	n57^23	n57^24	w_n57	1	23	24	wait
369	n57^24	n57^25	w_n57	1	24	25	wait
370	n57^25	n57^26	w_n57	1	25	26	wait
371	n57^26	n57^27	w_n57	1	26	27	wait
372	n57^27	n57^28	w_n57	1	27	28	wait
373	n57^28	n57^29	w_n57	1	28	29	wait
374	n57^29	n57^30	w_n57	1	29	30	wait
375	n57^30	n57^31	w_n57	1	30	31	wait
376	n57^31	n57^32	w_n57	1	31	32	wait
377	n57^32	n57^33	w_n57	1	32	33	wait
378	n57^33	n57^34	w_n57	1	33	34	wait
379	n57^34	n57^35	w_n57	1	34	35	wait
380	n57^35	n57^36	w_n57	1	35	36	wait
381	n57^36	n57^37	w_n57	1	36	37	wait
382	n57^37	n57^38	w_n57	1	37	38	wait
383	n57^38	n57^39	w_n57	1	38	39	wait
384	n57^39	n57^40	w_n57	1	39	40	wait
385	n57^40	n57^41	w_n57	1	40	41	wait
386	n57^41	n57^42	w_n57	1	41	42	wait
387	n57^42	n57^43	w_n57	1	42	43	wait
388	n57^43	n57^44	w_n57	1	43	44	wait
389	n57^44	n57^45	w_n57	1	44	45	wait
390	n57^45	n57^46	w_n57	1	45	46	wait
391	n57^46	n57^47	w_n57	1	46	47	wait
392	n57^47	n57^48	w_n57	1	47	48	wait
393	n64^0	n64^1	w_n64	1	0	1	wait
394	n64^1	n64^2	w_n64	1	1	2	wait
395	n64^2	n64^3	w_n64	1	2	3	wait
396	n64^3	n64^4	w_n64	1	3	4	wait
397	n64^4	n64^5	w_n64	1	4	5	wait
398	n64^5	n64^6	w_n64	1	5	6	wait
399	n64^6	n64^7	w_n64	1	6	7	wait
400	n64^7	n64^8	w_n64	1	7	8	wait
401	n64^8	n64^9	w_n64	1	8	9	wait
402	n64^9	n64^10	w_n64	1	9	10	wait
403	n64^10	n64^11	w_n64	1	10	11	wait
404	n64^11	n64^12	w_n64	1	11	12	wait
405	n64^12	n64^13	w_n64	1	12	13	wait
406	n64^13	n64^14	w_n64	1	13	14	wait
407	n64^14	n64^15	w_n64	1	14	15	wait
408	n64^15	n64^16	w_n64	1	15	16	wait
409	n64^16	n64^17	w_n64	1	16	17	wait
410	n64^17	n64^18	w_n64	1	17	18	wait
411	n64^18	n64^19	w_n64	1	18	19	wait
412	n64^19	n64^20	w_n64	1	19	20	wait
413	n64^20	n64^21	w_n64	1	20	21	wait
414	n64^21	n64^22	w_n64	1	21	22	wait
415	n64^22	n64^23	w_n64	1	22	23	wait
416	n64^23	n64^24	w_n64	1	23	24	wait
417	n64^24	n64^25	w_n64	1	24	25	wait
418	n64^25	n64^26	w_n64	1	25	26	wait
419	n64^26	n64^27	w_n64	1	26	27	wait
420	n64^27	n64^28	w_n64	1	27	28	wait
421	n64^28	n64^29	w_n64	1	28	29	wait
422	n64^29	n64^30	w_n64	1	29	30	wait
423	n64^30	n64^31	w_n64	1	30	31	wait
424	n64^31	n64^32	w_n64	1	31	32	wait
425	n64^32	n64^33	w_n64	1	32	33	wait
426	n64^33	n64^34	w_n64	1	33	34	wait
427	n64^34	n64^35	w_n64	1	34	35	wait
428	n64^35	n64^36	w_n64	1	35	36	wait
429	n64^36	n64^37	w_n64	1	36	37	wait
430	n64^37	n64^38	w_n64	1	37	38	wait
431	n64^38	n64^39	w_n64	1	38	39	wait
432	n64^39	n64^40	w_n64	1	39	40	wait
433	n64^40	n64^41	w_n64	1	40	41	wait
434	n64^41	n64^42	w_n64	1	41	42	wait
435	n64^42	n64^43	w_n64	1	42	43	wait
436	n64^43	n64^44	w_n64	1	43	44	wait
437	n64^44	n64^45	w_n64	1	44	45	wait
438	n64^45	n64^46	w_n64	1	45	46	wait
439	n64^46	n64^47	w_n64	1	46	47	wait
440	n64^47	n64^48	w_n64	1	47	48	wait
441	n65^0	n65^1	w_n65	1	0	1	wait
442	n65^1	n65^2	w_n65	1	1	2	wait
443	n65^2	n65^3	w_n65	1	2	3	wait
444	n65^3	n65^4	w_n65	1	3	4	wait
445	n65^4	n65^5	w_n65	1	4	5	wait
446	n65^5	n65^6	w_n65	1	5	6	wait
447	n65^6	n65^7	w_n65	1	6	7	wait
448	n65^7	n65^8	w_n65	1	7	8	wait
449	n65^8	n65^9	w_n65	1	8	9	wait
450	n65^9	n65^10	w_n65	1	9	10	wait
451	n65^10	n65^11	w_n65	1	10	11	wait
452	n65^11	n65^12	w_n65	1	11	12	wait
453	n65^12	n65^13	w_n65	1	12	13	wait
454	n65^13	n65^14	w_n65	1	13	14	wait
455	n65^14	n65^15	w_n65	1	14	15	wait
456	n65^15	n65^16	w_n65	1	15	16	wait
457	n65^16	n65^17	w_n65	1	16	17	wait
458	n65^17	n65^18	w_n65	1	17	18	wait
459	n65^18	n65^19	w_n65	1	18	19	wait
460	n65^19	n65^20	w_n65	1	19	20	wait
461	n65^20	n65^21	w_n65	1	20	21	wait
462	n65^21	n65^22	w_n65	1	21	22	wait
463	n65^22	n65^23	w_n65	1	22	23	wait
464	n65^23	n65^24	w_n65	1	23	24	wait
465	n65^24	n65^25	w_n65	1	24	25	wait
466	n65^25	n65^26	w_n65	1	25	26	wait
467	n65^26	n65^27	w_n65	1	26	27	wait
468	n65^27	n65^28	w_n65	1	27	28	wait
469	n65^28	n65^29	w_n65	1	28	29	wait
470	n65^29	n65^30	w_n65	1	29	30	wait
471	n65^30	n65^31	w_n65	1	30	31	wait
472	n65^31	n65^32	w_n65	1	31	32	wait
473	n65^32	n65^33	w_n65	1	32	33	wait
474	n65^33	n65^34	w_n65	1	33	34	wait
475	n65^34	n65^35	w_n65	1	34	35	wait
476	n65^35	n65^36	w_n65	1	35	36	wait
477	n65^36	n65^37	w_n65	1	36	37	wait
478	n65^37	n65^38	w_n65	1	37	38	wait
479	n65^38	n65^39	w_n65	1	38	39	wait
480	n65^39	n65^40	w_n65	1	39	40	wait
481	n65^40	n65^41	w_n65	1	40	41	wait
482	n65^41	n65^42	w_n65	1	41	42	wait
483	n65^42	n65^43	w_n65	1	42	43	wait
484	n65^43	n65^44	w_n65	1	43	44	wait
485	n65^44	n65^45	w_n65	1	44	45	wait
486	n65^45	n65^46	w_n65	1	45	46	wait
487	n65^46	n65^47	w_n65	1	46	47	wait
488	n65^47	n65^48	w_n65	1	47	48	wait
489	n62^0	n62^1	w_n62	1	0	1	wait
490	n62^1	n62^2	w_n62	1	1	2	wait
491	n62^2	n62^3	w_n62	1	2	3	wait
492	n62^3	n62^4	w_n62	1	3	4	wait
493	n62^4	n62^5	w_n62	1	4	5	wait
494	n62^5	n62^6	w_n62	1	5	6	wait
495	n62^6	n62^7	w_n62	1	6	7	wait
496	n62^7	n62^8	w_n62	1	7	8	wait
497	n62^8	n62^9	w_n62	1	8	9	wait
498	n62^9	n62^10	w_n62	1	9	10	wait
499	n62^10	n62^11	w_n62	1	10	11	wait
500	n62^11	n62^12	w_n62	1	11	12	wait
501	n62^12	n62^13	w_n62	1	12	13	wait
502	n62^13	n62^14	w_n62	1	13	14	wait
503	n62^14	n62^15	w_n62	1	14	15	wait
504	n62^15	n62^16	w_n62	1	15	16	wait
505	n62^16	n62^17	w_n62	1	16	17	wait
506	n62^17	n62^18	w_n62	1	17	18	wait
507	n62^18	n62^19	w_n62	1	18	19	wait
508	n62^19	n62^20	w_n62	1	19	20	wait
509	n62^20	n62^21	w_n62	1	20	21	wait
510	n62^21	n62^22	w_n62	1	21	22	wait
511	n62^22	n62^23	w_n62	1	22	23	wait
512	n62^23	n62^24	w_n62	1	23	24	wait
513	n62^24	n62^25	w_n62	1	24	25	wait
514	n62^25	n62^26	w_n62	1	25	26	wait
515	n62^26	n62^27	w_n62	1	26	27	wait
516	n62^27	n62^28	w_n62	1	27	28	wait
517	n62^28	n62^29	w_n62	1	28	29	wait
518	n62^29	n62^30	w_n62	1	29	30	wait
519	n62^30	n62^31	w_n62	1	30	31	wait
520	n62^31	n62^32	w_n62	1	31	32	wait
521	n62^32	n62^33	w_n62	1	32	33	wait
522	n62^33	n62^34	w_n62	1	33	34	wait
523	n62^34	n62^35	w_n62	1	34	35	wait
524	n62^35	n62^36	w_n62	1	35	36	wait
525	n62^36	n62^37	w_n62	1	36	37	wait
526	n62^37	n62^38	w_n62	1	37	38	wait
527	n62^38	n62^39	w_n62	1	38	39	wait
528	n62^39	n62^40	w_n62	1	39	40	wait
529	n62^40	n62^41	w_n62	1	40	41	wait
530	n62^41	n62^42	w_n62	1	41	42	wait
531	n62^42	n62^43	w_n62	1	42	43	wait
532	n62^43	n62^44	w_n62	1	43	44	wait
533	n62^44	n62^45	w_n62	1	44	45	wait
534	n62^45	n62^46	w_n62	1	45	46	wait
535	n62^46	n62^47	w_n62	1	46	47	wait
536	n62^47	n62^48	w_n62	1	47	48	wait
537	n66^0	n66^1	w_n66	1	0	1	wait
538	n66^1	n66^2	w_n66	1	1	2	wait
539	n66^2	n66^3	w_n66	1	2	3	wait
540	n66^3	n66^4	w_n66	1	3	4	wait
541	n66^4	n66^5	w_n66	1	4	5	wait
542	n66^5	n66^6	w_n66	1	5	6	wait
543	n66^6	n66^7	w_n66	1	6	7	wait
544	n66^7	n66^8	w_n66	1	7	8	wait
545	n66^8	n66^9	w_n66	1	8	9	wait
546	n66^9	n66^10	w_n66	1	9	10	wait
547	n66^10	n66^11	w_n66	1	10	11	wait
548	n66^11	n66^12	w_n66	1	11	12	wait
549	n66^12	n66^13	w_n66	1	12	13	wait
550	n66^13	n66^14	w_n66	1	13	14	wait
551	n66^14	n66^15	w_n66	1	14	15	wait
552	n66^15	n66^16	w_n66	1	15	16	wait
553	n66^16	n66^17	w_n66	1	16	17	wait
554	n66^17	n66^18	w_n66	1	17	18	wait
555	n66^18	n66^19	w_n66	1	18	19	wait
556	n66^19	n66^20	w_n66	1	19	20	wait
557	n66^20	n66^21	w_n66	1	20	21	wait
558	n66^21	n66^22	w_n66	1	21	22	wait
559	n66^22	n66^23	w_n66	1	22	23	wait
560	n66^23	n66^24	w_n66	1	23	24	wait
561	n66^24	n66^25	w_n66	1	24	25	wait
