k	fr	to	eid	tau	t0	t1	kind
99	n63^6	n60^7	e75r	1	6	7	real
100	n63^7	n60^8	e75r	1	7	8	real
101	n63^8	n60^9	e75r	1	8	9	real
102	n63^9	n60^10	e75r	1	9	10	real
103	n63^10	n60^11	e75r	1	10	11	real
104	n63^11	n60^12	e75r	1	11	12	real
105	n63^12	n60^13	e75r	1	12	13	real
106	n63^13	n60^14	e75r	1	13	14	real
107	n63^14	n60^15	e75r	1	14	15	real
108	n63^15	n60^16	e75r	1	15	16	real
109	n63^16	n60^17	e75r	1	16	17	real
110	n63^17	n60^18	e75r	1	17	18	real
111	n63^18	n60^19	e75r	1	18	19	real
112	n63^19	n60^20	e75r	1	19	20	real
113	n63^20	n60^21	e75r	1	20	21	real
114	n63^21	n60^22	e75r	1	21	22	real
115	n63^22	n60^23	e75r	1	22	23	real
116	n63^23	n60^24	e75r	1	23	24	real
117	n63^24	n60^25	e75r	1	24	25	real
118	n63^25	n60^26	e75r	1	25	26	real
119	n63^26	n60^27	e75r	1	26	27	real
120	n63^27	n60^28	e75r	1	27	28	real
121	n63^28	n60^29	e75r	1	28	29	real
122	n63^29	n60^30	e75r	1	29	30	real
123	n63^30	n60^31	e75r	1	30	31	real
124	n63^31	n60^32	e75r	1	31	32	real
125	n63^32	n60^33	e75r	1	32	33	real
126	n63^33	n60^34	e75r	1	33	34	real
127	n14^0	n9^1	e12r	1	0	1	real
128	n14^1	n9^2	e12r	1	1	2	real
129	n14^2	n9^3	e12r	1	2	3	real
130	n14^3	n9^4	e12r	1	3	4	real
131	n14^4	n9^5	e12r	1	4	5	real
132	n14^5	n9^6	e12r	1	5	6	real
133	n14^6	n9^7	e12r	1	6	7	real
134	n14^7	n9^8	e12r	1	7	8	real
135	n14^8	n9^9	e12r	1	8	9	real
136	n14^9	n9^10	e12r	1	9	10	real
137	n14^10	n9^11	e12r	1	10	11	real
138	n14^11	n9^12	e12r	1	11	12	real
139	n14^12	n9^13	e12r	1	12	13	real
140	n14^13	n9^14	e12r	1	13	14	real
141	n14^14	n9^15	e12r	1	14	15	real
142	n14^15	n9^16	e12r	1	15	16	real
143	n14^16	n9^17	e12r	1	16	17	real
144	n14^17	n9^18	e12r	1	17	18	real
145	n14^18	n9^19	e12r	1	18	19	real
146	n14^19	n9^20	e12r	1	19	20	real
147	n14^20	n9^21	e12r	1	20	21	real
148	n14^21	n9^22	e12r	1	21	22	real
149	n14^22	n9^23	e12r	1	22	23	real
150	n14^23	n9^24	e12r	1	23	24	real
151	n14^24	n9^25	e12r	1	24	25	real
152	n14^25	n9^26	e12r	1	25	26	real
153	n14^26	n9^27	e12r	1	26	27	real
154	n14^27	n9^28	e12r	1	27	28	real
155	n14^28	n9^29	e12r	1	28	29	real
156	n14^29	n9^30	e12r	1	29	30	real
157	n14^30	n9^31	e12r	1	30	31	real
158	n14^31	n9^32	e12r	1	31	32	real
159	n14^32	n9^33	e12r	1	32	33	real
160	n14^33	n9^34	e12r	1	33	34	real
161	n14^34	n9^35	e12r	1	34	35	real
162	n14^35	n9^36	e12r	1	35	36	real
163	n14^36	n9^37	e12r	1	36	37	real
164	n14^37	n9^38	e12r	1	37	38	real
165	n14^38	n9^39	e12r	1	38	39	real
166	n14^39	n9^40	e12r	1	39	40	real
167	n14^40	n9^41	e12r	1	40	41	real
168	n14^41	n9^42	e12r	1	41	42	real
169	n14^42	n9^43	e12r	1	42	43	real
170	n14^43	n9^44	e12r	1	43	44	real
171	n14^44	n9^45	e12r	1	44	45	real
172	n73^0	n70^1	e86r	1	0	1	real
173	n73^1	n70^2	e86r	1	1	2	real
174	n73^2	n70^3	e86r	1	2	3	real
175	n73^3	n70^4	e86r	1	3	4	real
176	n73^4	n70^5	e86r	1	4	5	real
177	n73^5	n70^6	e86r	1	5	6	real
178	n73^6	n70^7	e86r	1	6	7	real
179	n73^7	n70^8	e86r	1	7	8	real
180	n73^8	n70^9	e86r	1	8	9	real
181	n73^9	n70^10	e86r	1	9	10	real
182	n73^10	n70^11	e86r	1	10	11	real
183	n73^11	n70^12	e86r	1	11	12	real
184	n73^12	n70^13	e86r	1	12	13	real
185	n73^13	n70^14	e86r	1	13	14	real
186	n73^14	n70^15	e86r	1	14	15	real
187	n73^15	n70^16	e86r	1	15	16	real
188	n73^16	n70^17	e86r	1	16	17	real
189	n73^17	n70^18	e86r	1	17	18	real
190	n73^18	n70^19	e86r	1	18	19	real
191	n73^19	n70^20	e86r	1	19	20	real
192	n73^20	n70^21	e86r	1	20	21	real
193	n73^21	n70^22	e86r	1	21	22	real
194	n73^22	n70^23	e86r	1	22	23	real
195	n73^23	n70^24	e86r	1	23	24	real
196	n73^24	n70^25	e86r	1	24	25	real
197	n73^25	n70^26	e86r	1	25	26	real
198	n73^26	n70^27	e86r	1	26	27	real
199	n73^27	n70^28	e86r	1	27	28	real
200	n73^28	n70^29	e86r	1	28	29	real
201	n73^29	n70^30	e86r	1	29	30	real
202	n73^30	n70^31	e86r	1	30	31	real
203	n7^0	n1^1	e6	1	0	1	real
204	n7^1	n1^2	e6	1	1	2	real
205	n7^2	n1^3	e6	1	2	3	real
206	n7^3	n1^4	e6	1	3	4	real
207	n7^4	n1^5	e6	1	4	5	real
208	n7^5	n1^6	e6	1	5	6	real
209	n7^6	n1^7	e6	1	6	7	real
210	n7^7	n1^8	e6	1	7	8	real
211	n7^8	n1^9	e6	1	8	9	real
212	n7^9	n1^10	e6	1	9	10	real
213	n7^10	n1^11	e6	1	10	11	real
214	n7^11	n1^12	e6	1	11	12	real
215	n7^12	n1^13	e6	1	12	13	real
216	n7^13	n1^14	e6	1	13	14	real
217	n7^14	n1^15	e6	1	14	15	real
218	n7^15	n1^16	e6	1	15	16	real
219	n7^16	n1^17	e6	1	16	17	real
220	n7^17	n1^18	e6	1	17	18	real
221	n7^18	n1^19	e6	1	18	19	real
222	n7^19	n1^20	e6	1	19	20	real
223	n7^20	n1^21	e6	1	20	21	real
224	n7^21	n1^22	e6	1	21	22	real
225	n7^22	n1^23	e6	1	22	23	real
226	n7^23	n1^24	e6	1	23	24	real
227	n7^24	n1^25	e6	1	24	25	real
228	n7^25	n1^26	e6	1	25	26	real
229	n7^26	n1^27	e6	1	26	27	real
230	n7^27	n1^28	e6	1	27	28	real
231	n7^28	n1^29	e6	1	28	29	real
232	n7^29	n1^30	e6	1	29	30	real
233	n7^30	n1^31	e6	1	30	31	real
234	n7^31	n1^32	e6	1	31	32	real
235	n7^32	n1^33	e6	1	32	33	real
236	n7^33	n1^34	e6	1	33	34	real
237	n7^34	n1^35	e6	1	34	35	real
238	n7^35	n1^36	e6	1	35	36	real
239	n7^36	n1^37	e6	1	36	37	real
240	n7^37	n1^38	e6	1	37	38	real
241	n7^38	n1^39	e6	1	38	39	real
242	n7^39	n1^40	e6	1	39	40	real
243	n7^40	n1^41	e6	1	40	41	real
244	n7^41	n1^42	e6	1	41	42	real
245	n7^42	n1^43	e6	1	42	43	real
246	n7^43	n1^44	e6	1	43	44	real
247	n7^44	n1^45	e6	1	44	45	real
248	n7^45	n1^46	e6	1	45	46	real
249	n7^46	n1^47	e6	1	46	47	real
250	n28^0	n17^2	e25r	2	0	2	real
251	n28^1	n17^3	e25r	2	1	3	real
252	n28^2	n17^4	e25r	2	2	4	real
253	n28^3	n17^5	e25r	2	3	5	real
254	n28^4	n17^6	e25r	2	4	6	real
255	n28^5	n17^7	e25r	2	5	7	real
256	n28^6	n17^8	e25r	2	6	8	real
257	n28^7	n17^9	e25r	2	7	9	real
258	n28^8	n17^10	e25r	2	8	10	real
259	n28^9	n17^11	e25r	2	9	11	real
260	n28^10	n17^12	e25r	2	10	12	real
261	n28^11	n17^13	e25r	2	11	13	real
262	n28^12	n17^14	e25r	2	12	14	real
263	n28^13	n17^15	e25r	2	13	15	real
264	n28^14	n17^16	e25r	2	14	16	real
265	n28^15	n17^17	e25r	2	15	17	real
266	n28^16	n17^18	e25r	2	16	18	real
267	n28^17	n17^19	e25r	2	17	19	real
268	n28^18	n17^20	e25r	2	18	20	real
269	n28^19	n17^21	e25r	2	19	21	real
270	n28^20	n17^22	e25r	2	20	22	real
271	n28^21	n17^23	e25r	2	21	23	real
272	n28^22	n17^24	e25r	2	22	24	real
273	n28^23	n17^25	e25r	2	23	25	real
274	n28^24	n17^26	e25r	2	24	26	real
275	n28^25	n17^27	e25r	2	25	27	real
276	n28^26	n17^28	e25r	2	26	28	real
277	n28^27	n17^29	e25r	2	27	29	real
278	n28^28	n17^30	e25r	2	28	30	real
279	n28^29	n17^31	e25r	2	29	31	real
280	n28^30	n17^32	e25r	2	30	32	real
281	n28^31	n17^33	e25r	2	31	33	real
282	n28^32	n17^34	e25r	2	32	34	real
283	n28^33	n17^35	e25r	2	33	35	real
284	n28^34	n17^36	e25r	2	34	36	real
285	n28^35	n17^37	e25r	2	35	37	real
286	n28^36	n17^38	e25r	2	36	38	real
287	n28^37	n17^39	e25r	2	37	39	real
288	n28^38	n17^40	e25r	2	38	40	real
289	n28^39	n17^41	e25r	2	39	41	real
290	n28^40	n17^42	e25r	2	40	42	real
291	n28^41	n17^43	e25r	2	41	43	real
292	n76^0	n73^1	e90r	1	0	1	real
293	n76^1	n73^2	e90r	1	1	2	real
294	n76^2	n73^3	e90r	1	2	3	real
295	n76^3	n73^4	e90r	1	3	4	real
296	n76^4	n73^5	e90r	1	4	5	real
297	n76^5	n73^6	e90r	1	5	6	real
298	n76^6	n73^7	e90r	1	6	7	real
299	n76^7	n73^8	e90r	1	7	8	real
300	n76^8	n73^9	e90r	1	8	9	real
301	n76^9	n73^10	e90r	1	9	10	real
302	n76^10	n73^11	e90r	1	10	11	real
303	n76^11	n73^12	e90r	1	11	12	real
304	n76^12	n73^13	e90r	1	12	13	real
305	n76^13	n73^14	e90r	1	13	14	real
306	n76^14	n73^15	e90r	1	14	15	real
307	n76^15	n73^16	e90r	1	15	16	real
308	n76^16	n73^17	e90r	1	16	17	real
309	n76^17	n73^18	e90r	1	17	18	real
310	n76^18	n73^19	e90r	1	18	19	real
311	n76^19	n73^20	e90r	1	19	20	real
312	n76^20	n73^21	e90r	1	20	21	real
313	n76^21	n73^22	e90r	1	21	22	real
314	n76^22	n73^23	e90r	1	22	23	real
315	n76^23	n73^24	e90r	1	23	24	real
316	n76^24	n73^25	e90r	1	24	25	real
317	n76^25	n73^26	e90r	1	25	26	real
318	n76^26	n73^27	e90r	1	26	27	real
319	n76^27	n73^28	e90r	1	27	28	real
320	n76^28	n73^29	e90r	1	28	29	real
321	n76^29	n73^30	e90r	1	29	30	real
322	n41^0	n28^3	e42	3	0	3	real
323	n41^1	n28^4	e42	3	1	4	real
324	n41^2	n28^5	e42	3	2	5	real
325	n41^3	n28^6	e42	3	3	6	real
326	n41^4	n28^7	e42	3	4	7	real
327	n41^5	n28^8	e42	3	5	8	real
328	n41^6	n28^9	e42	3	6	9	real
329	n41^7	n28^10	e42	3	7	10	real
330	n41^8	n28^11	e42	3	8	11	real
331	n41^9	n28^12	e42	3	9	12	real
332	n41^10	n28^13	e42	3	10	13	real
333	n41^11	n28^14	e42	3	11	14	real
334	n41^12	n28^15	e42	3	12	15	real
335	n41^13	n28^16	e42	3	13	16	real
336	n41^14	n28^17	e42	3	14	17	real
337	n41^15	n28^18	e42	3	15	18	real
338	n41^16	n28^19	e42	3	16	19	real
339	n41^17	n28^20	e42	3	17	20	real
340	n41^18	n28^21	e42	3	18	21	real
341	n41^19	n28^22	e42	3	19	22	real
342	n41^20	n28^23	e42	3	20	23	real
343	n41^21	n28^24	e42	3	21	24	real
344	n41^22	n28^25	e42	3	22	25	real
345	n41^23	n28^26	e42	3	23	26	real
346	n41^24	n28^27	e42	3	24	27	real
347	n41^25	n28^28	e42	3	25	28	real
348	n41^26	n28^29	e42	3	26	29	real
349	n41^27	n28^30	e42	3	27	30	real
350	n41^28	n28^31	e42	3	28	31	real
351	n41^29	n28^32	e42	3	29	32	real
352	n41^30	n28^33	e42	3	30	33	real
353	n41^31	n28^34	e42	3	31	34	real
354	n41^32	n28^35	e42	3	32	35	real
355	n41^33	n28^36	e42	3	33	36	real
356	n41^34	n28^37	e42	3	34	37	real
357	n41^35	n28^38	e42	3	35	38	real
358	n41^36	n28^39	e42	3	36	39	real
359	n41^37	n28^40	e42	3	37	40	real
360	n41^38	n28^41	e42	3	38	41	real
361	n70^0	n63^2	e82r	2	0	2	real
362	n70^1	n63^3	e82r	2	1	3	real
363	n70^2	n63^4	e82r	2	2	4	real
364	n70^3	n63^5	e82r	2	3	5	real
365	n70^4	n63^6	e82r	2	4	6	real
366	n70^5	n63^7	e82r	2	5	7	real
367	n70^6	n63^8	e82r	2	6	8	real
368	n70^7	n63^9	e82r	2	7	9	real
369	n70^8	n63^10	e82r	2	8	10	real
370	n70^9	n63^11	e82r	2	9	11	real
371	n70^10	n63^12	e82r	2	10	12	real
372	n70^11	n63^13	e82r	2	11	13	real
373	n70^12	n63^14	e82r	2	12	14	real
374	n70^13	n63^15	e82r	2	13	15	real
375	n70^14	n63^16	e82r	2	14	16	real
376	n70^15	n63^17	e82r	2	15	17	real
377	n70^16	n63^18	e82r	2	16	18	real
378	n70^17	n63^19	e82r	2	17	19	real
379	n70^18	n63^20	e82r	2	18	20	real
380	n70^19	n63^21	e82r	2	19	21	real
381	n70^20	n63^22	e82r	2	20	22	real
382	n70^21	n63^23	e82r	2	21	23	real
383	n70^22	n63^24	e82r	2	22	24	real
384	n70^23	n63^25	e82r	2	23	25	real
385	n70^24	n63^26	e82r	2	24	26	real
386	n70^25	n63^27	e82r	2	25	27	real
387	n70^26	n63^28	e82r	2	26	28	real
388	n70^27	n63^29	e82r	2	27	29	real
389	n70^28	n63^30	e82r	2	28	30	real
390	n70^29	n63^31	e82r	2	29	31	real
391	n70^30	n63^32	e82r	2	30	32	real
392	n70^31	n63^33	e82r	2	31	33	real
393	n9^0	n7^1	e10	1	0	1	real
394	n9^1	n7^2	e10	1	1	2	real
395	n9^2	n7^3	e10	1	2	3	real
396	n9^3	n7^4	e10	1	3	4	real
397	n9^4	n7^5	e10	1	4	5	real
398	n9^5	n7^6	e10	1	5	6	real
399	n9^6	n7^7	e10	1	6	7	real
400	n9^7	n7^8	e10	1	7	8	real
401	n9^8	n7^9	e10	1	8	9	real
402	n9^9	n7^10	e10	1	9	10	real
403	n9^10	n7^11	e10	1	10	11	real
404	n9^11	n7^12	e10	1	11	12	real
405	n9^12	n7^13	e10	1	12	13	real
406	n9^13	n7^14	e10	1	13	14	real
407	n9^14	n7^15	e10	1	14	15	real
408	n9^15	n7^16	e10	1	15	16	real
409	n9^16	n7^17	e10	1	16	17	real
410	n9^17	n7^18	e10	1	17	18	real
411	n9^18	n7^19	e10	1	18	19	real
412	n9^19	n7^20	e10	1	19	20	real
413	n9^20	n7^21	e10	1	20	21	real
414	n9^21	n7^22	e10	1	21	22	real
415	n9^22	n7^23	e10	1	22	23	real
416	n9^23	n7^24	e10	1	23	24	real
417	n9^24	n7^25	e10	1	24	25	real
418	n9^25	n7^26	e10	1	25	26	real
419	n9^26	n7^27	e10	1	26	27	real
420	n9^27	n7^28	e10	1	27	28	real
421	n9^28	n7^29	e10	1	28	29	real
422	n9^29	n7^30	e10	1	29	30	real
423	n9^30	n7^31	e10	1	30	31	real
424	n9^31	n7^32	e10	1	31	32	real
425	n9^32	n7^33	e10	1	32	33	real
426	n9^33	n7^34	e10	1	33	34	real
427	n9^34	n7^35	e10	1	34	35	real
428	n9^35	n7^36	e10	1	35	36	real
429	n9^36	n7^37	e10	1	36	37	real
430	n9^37	n7^38	e10	1	37	38	real
431	n9^38	n7^39	e10	1	38	39	real
432	n9^39	n7^40	e10	1	39	40	real
433	n9^40	n7^41	e10	1	40	41	real
434	n9^41	n7^42	e10	1	41	42	real
435	n9^42	n7^43	e10	1	42	43	real
436	n9^43	n7^44	e10	1	43	44	real
437	n9^44	n7^45	e10	1	44	45	real
438	n9^45	n7^46	e10	1	45	46	real
439	n46^0	n41^1	e55	1	0	1	real
440	n46^1	n41^2	e55	1	1	2	real
441	n46^2	n41^3	e55	1	2	3	real
442	n46^3	n41^4	e55	1	3	4	real
443	n46^4	n41^5	e55	1	4	5	real
444	n46^5	n41^6	e55	1	5	6	real
445	n46^6	n41^7	e55	1	6	7	real
446	n46^7	n41^8	e55	1	7	8	real
447	n46^8	n41^9	e55	1	8	9	real
448	n46^9	n41^10	e55	1	9	10	real
449	n46^10	n41^11	e55	1	10	11	real
450	n46^11	n41^12	e55	1	11	12	real
451	n46^12	n41^13	e55	1	12	13	real
452	n46^13	n41^14	e55	1	13	14	real
453	n46^14	n41^15	e55	1	14	15	real
454	n46^15	n41^16	e55	1	15	16	real
455	n46^16	n41^17	e55	1	16	17	real
456	n46^17	n41^18	e55	1	17	18	real
457	n46^18	n41^19	e55	1	18	19	real
458	n46^19	n41^20	e55	1	19	20	real
459	n46^20	n41^21	e55	1	20	21	real
460	n46^21	n41^22	e55	1	21	22	real
461	n46^22	n41^23	e55	1	22	23	real
462	n46^23	n41^24	e55	1	23	24	real
463	n46^24	n41^25	e55	1	24	25	real
464	n46^25	n41^26	e55	1	25	26	real
465	n46^26	n41^27	e55	1	26	27	real
466	n46^27	n41^28	e55	1	27	28	real
467	n46^28	n41^29	e55	1	28	29	real
468	n46^29	n41^30	e55	1	29	30	real
469	n46^30	n41^31	e55	1	30	31	real
470	n46^31	n41^32	e55	1	31	32	real
471	n46^32	n41^33	e55	1	32	33	real
472	n46^33	n41^34	e55	1	33	34	real
473	n46^34	n41^35	e55	1	34	35	real
474	n46^35	n41^36	e55	1	35	36	real
475	n46^36	n41^37	e55	1	36	37	real
476	n46^37	n41^38	e55	1	37	38	real
477	n1^0	n4^1	e2r	1	0	1	real
478	n1^1	n4^2	e2r	1	1	2	real
479	n1^2	n4^3	e2r	1	2	3	real
480	n1^3	n4^4	e2r	1	3	4	real
481	n1^4	n4^5	e2r	1	4	5	real
482	n1^5	n4^6	e2r	1	5	6	real
483	n1^6	n4^7	e2r	1	6	7	real
484	n1^7	n4^8	e2r	1	7	8	real
485	n1^8	n4^9	e2r	1	8	9	real
486	n1^9	n4^10	e2r	1	9	10	real
487	n1^10	n4^11	e2r	1	10	11	real
488	n1^11	n4^12	e2r	1	11	12	real
489	n1^12	n4^13	e2r	1	12	13	real
490	n1^13	n4^14	e2r	1	13	14	real
491	n1^14	n4^15	e2r	1	14	15	real
492	n1^15	n4^16	e2r	1	15	16	real
493	n1^16	n4^17	e2r	1	16	17	real
494	n1^17	n4^18	e2r	1	17	18	real
495	n1^18	n4^19	e2r	1	18	19	real
496	n1^19	n4^20	e2r	1	19	20	real
497	n1^20	n4^21	e2r	1	20	21	real
498	n1^21	n4^22	e2r	1	21	22	real
499	n1^22	n4^23	e2r	1	22	23	real
500	n1^23	n4^24	e2r	1	23	24	real
501	n1^24	n4^25	e2r	1	24	25	real
502	n1^25	n4^26	e2r	1	25	26	real
503	n1^26	n4^27	e2r	1	26	27	real
504	n1^27	n4^28	e2r	1	27	28	real
505	n1^28	n4^29	e2r	1	28	29	real
506	n1^29	n4^30	e2r	1	29	30	real
507	n1^30	n4^31	e2r	1	30	31	real
508	n1^31	n4^32	e2r	1	31	32	real
509	n1^32	n4^33	e2r	1	32	33	real
510	n1^33	n4^34	e2r	1	33	34	real
511	n1^34	n4^35	e2r	1	34	35	real
512	n1^35	n4^36	e2r	1	35	36	real
513	n1^36	n4^37	e2r	1	36	37	real
514	n1^37	n4^38	e2r	1	37	38	real
515	n1^38	n4^39	e2r	1	38	39	real
516	n1^39	n4^40	e2r	1	39	40	real
517	n1^40	n4^41	e2r	1	40	41	real
518	n1^41	n4^42	e2r	1	41	42	real
519	n1^42	n4^43	e2r	1	42	43	real
520	n1^43	n4^44	e2r	1	43	44	real
521	n1^44	n4^45	e2r	1	44	45	real
522	n1^45	n4^46	e2r	1	45	46	real
523	n1^46	n4^47	e2r	1	46	47	real
524	n1^47	n4^48	e2r	1	47	48	real
525	n60^0	n59^1	e72	1	0	1	real
526	n60^1	n59^2	e72	1	1	2	real
527	n60^2	n59^3	e72	1	2	3	real
528	n60^3	n59^4	e72	1	3	4	real
529	n60^4	n59^5	e72	1	4	5	real
530	n60^5	n59^6	e72	1	5	6	real
531	n60^6	n59^7	e72	1	6	7	real
532	n60^7	n59^8	e72	1	7	8	real
533	n60^8	n59^9	e72	1	8	9	real
534	n60^9	n59^10	e72	1	9	10	real
535	n60^10	n59^11	e72	1	10	11	real
536	n60^11	n59^12	e72	1	11	12	real
537	n60^12	n59^13	e72	1	12	13	real
538	n60^13	n59^14	e72	1	13	14	real
539	n60^14	n59^15	e72	1	14	15	real
540	n60^15	n59^16	e72	1	15	16	real
541	n60^16	n59^17	e72	1	16	17	real
542	n60^17	n59^18	e72	1	17	18	real
543	n60^18	n59^19	e72	1	18	19	real
544	n60^19	n59^20	e72	1	19	20	real
545	n60^20	n59^21	e72	1	20	21	real
546	n60^21	n59^22	e72	1	21	22	real
547	n60^22	n59^23	e72	1	22	23	real
548	n60^23	n59^24	e72	1	23	24	real
549	n60^24	n59^25	e72	1	24	25	real
550	n60^25	n59^26	e72	1	25	26	real
551	n60^26	n59^27	e72	1	26	27	real
552	n60^27	n59^28	e72	1	27	28	real
553	n60^28	n59^29	e72	1	28	29	real
554	n60^29	n59^30	e72	1	29	30	real
555	n60^30	n59^31	e72	1	30	31	real
556	n60^31	n59^32	e72	1	31	32	real
557	n60^32	n59^33	e72	1	32	33	real
558	n60^33	n59^34	e72	1	33	34	real
559	n60^34	n59^35	e72	1	34	35	real
560	n17^0	n14^1	e16	1	0	1	real
561	n17^1	n14^2	e16	1	1	2	real
562	n17^2	n14^3	e16	1	2	3	real
563	n17^3	n14^4	e16	1	3	4	real
564	n17^4	n14^5	e16	1	4	5	real
565	n17^5	n14^6	e16	1	5	6	real
566	n17^6	n14^7	e16	1	6	7	real
567	n17^7	n14^8	e16	1	7	8	real
568	n17^8	n14^9	e16	1	8	9	real
569	n17^9	n14^10	e16	1	9	10	real
570	n17^10	n14^11	e16	1	10	11	real
571	n17^11	n14^12	e16	1	11	12	real
572	n17^12	n14^13	e16	1	12	13	real
573	n17^13	n14^14	e16	1	13	14	real
574	n17^14	n14^15	e16	1	14	15	real
575	n17^15	n14^16	e16	1	15	16	real
576	n17^16	n14^17	e16	1	16	17	real
577	n17^17	n14^18	e16	1	17	18	real
578	n17^18	n14^19	e16	1	18	19	real
579	n17^19	n14^20	e16	1	19	20	real
580	n17^20	n14^21	e16	1	20	21	real
581	n17^21	n14^22	e16	1	21	22	real
582	n17^22	n14^23	e16	1	22	23	real
583	n17^23	n14^24	e16	1	23	24	real
584	n17^24	n14^25	e16	1	24	25	real
585	n17^25	n14^26	e16	1	25	26	real
586	n17^26	n14^27	e16	1	26	27	real
587	n17^27	n14^28	e16	1	27	28	real
588	n17^28	n14^29	e16	1	28	29	real
589	n17^29	n14^30	e16	1	29	30	real
590	n17^30	n14^31	e16	1	30	31	real
